doc_id	split	source_file	brat_txt_path	brat_ann_path	sentence_count	entity_count	sha256_txt	sha256_ann	has_released_text	source_title	doi	pmid	pmcid	wos_accession	publication_year	journal	abstract_licence_status	source_selection_query_id	source_metadata_status
1512	train	0text1512.txt	data/brat_core/test/0text1512.txt	data/brat_core/test/0text1512.ann	7	72	5e3cea39b92589e731f5b0dadb23b984252f8756514e8df088f1ac6b436ab382	d90044309c31dc0406417c148728a256991484176db542a21599b07d0174c6d2	yes	Evaluation of cerebrospinal fluid glycoprotein NMB (GPNMB) as a potential biomarker for Alzheimer's disease.	10.1186/s13195-021-00828-1	33947460	PMC8097817	not_available_in_current_archive	2021	Alzheimer's research & therapy	include_text	not_available_in_current_archive	high
1513	train	0text1513.txt	data/brat_core/test/0text1513.txt	data/brat_core/test/0text1513.ann	11	81	4fe6090cbf41af2e6050d89fa6d3409dc76337da39d2a90168de5962e44740a7	32d7155a85fd4c5d8e76789a001648178a1f21747c70516d92e6640493e358dd	yes	Long-Term Blood Pressure Variability Across the Clinical and Biomarker Spectrum of Alzheimer's Disease.	10.3233/jad-200221	32925032	PMC8054661	not_available_in_current_archive	2020	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1514	train	0text1514.txt	data/brat_core/test/0text1514.txt	data/brat_core/test/0text1514.ann	13	136	55eec200280b932d96fb1e501587df1b00f09479bccfd4bf92e537b2d5bc7a1c	378daf6d0dacb076e8732317ee9cbe5dc918a89dba1f35e5cf9786ed47746b2f	yes	Extravascular fibrinogen in the white matter of Alzheimer's disease and normal aged brains: implications for fibrinogen as a biomarker for Alzheimer's disease.	10.1111/bpa.12685	30485582	PMC8028661	not_available_in_current_archive	2019	Brain pathology (Zurich, Switzerland)	exclude_text	not_available_in_current_archive	high
1515	train	0text1515.txt	data/brat_core/test/0text1515.txt	data/brat_core/test/0text1515.ann	10	82	a50491392c7dab9506a37b9162320f1a903e8409916c8b5b756a7cc8cfe06a8b	906b52eda88a9a04035382676378ce3a4f968a7f1e03b2dc4f938912bd176783	yes	Neuropsychological Decline Improves Prediction of Dementia Beyond Alzheimer's Disease Biomarker and Mild Cognitive Impairment Diagnoses.	10.3233/jad-180525	31104015	PMC6598015	not_available_in_current_archive	2019	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1516	train	0text1516.txt	data/brat_core/test/0text1516.txt	data/brat_core/test/0text1516.ann	8	107	4d056312ea70954b3942fef2d990d9e95b589a6eafdfabb9a5abb24c211c29ba	d2a358814ba119fd8376f1d12a88508cecbfdb3649a52e9c81b36d29d6b8fdcc	yes	Neural biomarker diagnosis and prediction to mild cognitive impairment and Alzheimer's disease using EEG technology.	10.1186/s13195-023-01181-1	36765411	PMC9912534	not_available_in_current_archive	2023	Alzheimer's research & therapy	include_text	not_available_in_current_archive	high
1517	train	0text1517.txt	data/brat_core/test/0text1517.txt	data/brat_core/test/0text1517.ann	23	319	7ac92e6a488ac147cc637fd9c7555ec8155c0a6868d880d99fbef4d492c1889f	b07bf482f84c4ba391e5ce94f7052cfefd474a51fe1e881d2a1986fab7ed9513	yes	Characterization of Alzheimer Disease Biomarker Discrepancies Using Cerebrospinal Fluid Phosphorylated Tau and AV1451 Positron Emission Tomography.	10.1001/jamaneurol.2019.4749	31961372	PMC6990861	not_available_in_current_archive	2020	JAMA neurology	exclude_text	not_available_in_current_archive	high
1518	train	0text1518.txt	data/brat_core/test/0text1518.txt	data/brat_core/test/0text1518.ann	9	52	4d391994c8d855d675405cda93b80e1f42b2473c188a49415a04cb9da5a412ad	1d12ccb02e48dfdd4568395600f50788d293d7f835ed7cfe3de1d3c19d0ee4f4	yes	Perifovea retinal thickness as an ophthalmic biomarker for mild cognitive impairment and early Alzheimer's disease.	10.1016/j.dadm.2019.04.003	31206006	PMC6558027	not_available_in_current_archive	2019	Alzheimer's & dementia (Amsterdam, Netherlands)	exclude_text	not_available_in_current_archive	high
1519	val	0text1519.txt	data/brat_core/test/0text1519.txt	data/brat_core/test/0text1519.ann	11	69	ad09b59485787286b71465a15008754e093ad9a8f9371f5e65101a38447a9841	40e93445906957d2e58b508f0bcb1fb1d2bdcadee9f9ec2247634f6df1a691ed	yes	Deep learning for Alzheimer's disease: Mapping large-scale histological tau protein for neuroimaging biomarker validation.	10.1016/j.neuroimage.2021.118790	34933123	PMC8983026	not_available_in_current_archive	2022	NeuroImage	include_text	not_available_in_current_archive	high
1520	train	0text1520.txt	data/brat_core/test/0text1520.txt	data/brat_core/test/0text1520.ann	13	81	cbc0e2ec908b104a1a40a304427dbb05bea45bc058e3ef227d17d00320de14c4	b4df0b909330451283ec8a277f023ebea9e592c6d73417c2d07a7c7c9d181dd2	yes	Model-based stratification of progression along the Alzheimer disease continuum highlights the centrality of biomarker synergies.	10.1186/s13195-021-00941-1	35073974	PMC8787915	not_available_in_current_archive	2022	Alzheimer's research & therapy	include_text	not_available_in_current_archive	high
1521	train	0text1521.txt	data/brat_core/test/0text1521.txt	data/brat_core/test/0text1521.ann	8	62	3372c825683ce646fbf9b458fe36b24aadf21b76a2eb0b26d0aa1ed286c1b89a	9158803b8315d7a759017639dc20c7fabcbc50792f8171836ff27c23f6571361	yes	Impact prediction of translocation of the mitochondrial outer membrane 70 as biomarker in Alzheimer's disease.	10.3389/fnagi.2022.1013943	36408108	PMC9667059	not_available_in_current_archive	2022	Frontiers in aging neuroscience	include_text	not_available_in_current_archive	high
1522	train	0text1522.txt	data/brat_core/test/0text1522.txt	data/brat_core/test/0text1522.ann	13	108	27a68376b198f0c88b70c55ba5534e11c593d11ae716758d41f0104d49d0dc32	da734024af680d25b88f4f2fad6ffce573e01f5a0e380f74691e1fee9a029642	yes	Blood Circulatory Level of Seven Sirtuins in Alzheimer's Disease: Potent Biomarker Based on Translational Research.	10.1007/s12035-021-02671-9	34993847	not_available_in_current_archive	not_available_in_current_archive	2022	Molecular neurobiology	exclude_text	not_available_in_current_archive	high
1523	val	0text1523.txt	data/brat_core/test/0text1523.txt	data/brat_core/test/0text1523.ann	15	148	23d9f3c98d6d88682a6000ab412074d8682880494025650eafecbc91d7f6e0ed	9fa1ad58fe09781403f87a86ef436a2b8a750a0b993218bb10994b7d3d6ec4d9	yes	Evaluation of Biochemical and Epigenetic Measures of Peripheral Brain-Derived Neurotrophic Factor (BDNF) as a Biomarker in Huntington's Disease Patients.	10.3389/fnmol.2019.00335	32038165	PMC6989488	not_available_in_current_archive	2019	Frontiers in molecular neuroscience	include_text	not_available_in_current_archive	high
1524	train	0text1524.txt	data/brat_core/test/0text1524.txt	data/brat_core/test/0text1524.ann	10	120	812d16b651e7eced450e904e44c18fca7ca42870d2f83b0c3fe3eea79302f243	a11d44640c967b0665243a0f9e5644ad592d6e3c02d87ee32e817fb7bd23ee9a	yes	A Pilot Cross-Sectional Study to Investigate the Biomarker Potential of Phosphorylated Neurofilament-H and Immune Mediators of Disability in Patients With 5 Year Relapsing-Remitting Multiple Sclerosis.	10.3389/fneur.2019.01046	31649604	PMC6794405	not_available_in_current_archive	2019	Frontiers in neurology	include_text	not_available_in_current_archive	high
1525	train	0text1525.txt	data/brat_core/test/0text1525.txt	data/brat_core/test/0text1525.ann	15	164	dbf4393ec1457ec453f15668eec8a5597f9713defca1f4b661ab5b8f6c7f3db1	4aa473cc2532c85a25191d4e72bd51fcce6ae0e1edc7ea2ae440ab6a7228d2c1	yes	Plasma Myeloperoxidase as a Potential Biomarker of Patient Response to Anti-Dementia Treatment in Alzheimer's Disease.	10.3233/jad-220642	36057826	not_available_in_current_archive	not_available_in_current_archive	2022	Journal of Alzheimer's disease : JAD	include_text	not_available_in_current_archive	high
1526	train	0text1526.txt	data/brat_core/test/0text1526.txt	data/brat_core/test/0text1526.ann	11	114	2d4335eb1980168b3c5af9f995f69503cd30f32d6a0765573db41474c35f27e2	112eb5452575688baaeb5d2e89f4aed8de73df93089dc68e66ef534af1191075	yes	Plasma biomarker profiles and the correlation with cognitive function across the clinical spectrum of Alzheimer’s disease	10.1101/2021.02.05.21251241	not_available_in_current_archive	not_available_in_current_archive	not_available_in_current_archive	2021	not_available_in_current_archive	exclude_text	not_available_in_current_archive	high
1527	train	0text1527.txt	data/brat_core/test/0text1527.txt	data/brat_core/test/0text1527.ann	15	154	d75fb79a5b0a660146c7e7fa1c8843bb91d79096070409c909b59f7c396851c4	6bfafb1982ed4bc008c29a506d297d9ecc464fb6c8e8b50ae945ac166dc9a32d	yes	Cerebrospinal Fluid Biomarker Levels as Markers for Nursing Home Placement and Survival Time in Alzheimer’s Disease	10.2174/1567205018666211022164952	34719365	not_available_in_current_archive	not_available_in_current_archive	2021	Current Alzheimer Research	exclude_text	not_available_in_current_archive	high
1528	train	0text1528.txt	data/brat_core/test/0text1528.txt	data/brat_core/test/0text1528.ann	10	116	fd68568930ad711f7589cc638ddfde744b8dece667ae72506d47b5a8453db0ef	c4f2185b42c24f59774063831b7c9646df2b68284203641e71501192cf6a5d44	yes	A New Serum Biomarker Set to Detect Mild Cognitive Impairment and Alzheimer's Disease by Peptidome Technology.	10.3233/jad-191016	31771070	PMC7029318	not_available_in_current_archive	2020	Journal of Alzheimer's disease : JAD	include_text	not_available_in_current_archive	high
1529	train	0text1529.txt	data/brat_core/test/0text1529.txt	data/brat_core/test/0text1529.ann	13	117	0d68196b00e824e17d7738e7f3e3db32c4465555dd678fce147339eb402d4771	a8df36acdf750ff08226bd7f6ae1de5d729d1f0e1043ee58ae9b5c82db7104eb	yes	Increased prediction value of biomarker combinations for the conversion of mild cognitive impairment to Alzheimer's dementia.	10.1186/s40035-020-00210-5	32741361	PMC7397685	not_available_in_current_archive	2020	Translational neurodegeneration	include_text	not_available_in_current_archive	high
1530	train	0text1530.txt	data/brat_core/test/0text1530.txt	data/brat_core/test/0text1530.ann	13	92	2bc7882fb999288433dbb1b59c30abdd2909bcd97b7261dcccc9e6a0de55f892	e447b87830cf2e07ce1fd20c7aba155b7e288b620634528eccdd852fc67a1d7d	yes	Altered Regional Cerebral Blood Flow and Brain Function Across the Alzheimer's Disease Spectrum: A Potential Biomarker.	10.3389/fnagi.2021.630382	33692680	PMC7937726	not_available_in_current_archive	2021	Frontiers in aging neuroscience	include_text	not_available_in_current_archive	high
1531	train	0text1531.txt	data/brat_core/test/0text1531.txt	data/brat_core/test/0text1531.ann	14	85	ee2ae36e37f7a0113acb5095155d4f074478001d444f8ce114be5297706ddd92	13787f5dbd337057cc8f5e444f60cd64b1d76d0bfc6fd8a56cbbb45bb248a679	yes	The retinal choroid as an oculovascular biomarker for Alzheimer's dementia: A histopathological study in severe disease.	10.1016/j.dadm.2019.08.005	31737776	PMC6849152	not_available_in_current_archive	2019	Alzheimer's & dementia (Amsterdam, Netherlands)	exclude_text	not_available_in_current_archive	high
1532	train	0text1532.txt	data/brat_core/eval/0text1532.txt	data/brat_core/eval/0text1532.ann	28	166	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	60d9833885c57b19d2fd73ebbc6245e40d9fc61040d3fbf729d4fcaf7e9c31de	yes	EEG Entropy in REM Sleep as a Physiologic Biomarker in Early Clinical Stages of Alzheimer's Disease.	10.3233/jad-221152	36641682	PMC10039707	not_available_in_current_archive	2023	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1533	train	0text1533.txt	data/brat_core/eval/0text1533.txt	data/brat_core/eval/0text1533.ann	12	140	72a5b67dd046a443a05588b8efedf8e93b196dccff43327be33be093150aece7	9143fe244eba0255f5f4893599897442c7de200f74af740622bd1aa254b4d01c	yes	Biomarker Genes Discovery of Alzheimer's Disease by Multi-Omics-Based Gene Regulatory Network Construction of Microglia.	10.3390/brainsci12091196	36138932	PMC9496783	not_available_in_current_archive	2022	Brain sciences	include_text	not_available_in_current_archive	high
1534	train	0text1534.txt	data/brat_core/eval/0text1534.txt	data/brat_core/eval/0text1534.ann	16	172	37fcfd7a806d681f0f54491b8adc3167d8b7a1dea90a9c953b26c6028d7744e2	e53077be65e14c6e30305acc745b93f3a80ef914670c65bd4e277c1e439d5fb9	yes	Neuropsychological profile of Alzheimer's disease based on amyloid biomarker findings results from a South American cohort.	10.1080/23279095.2020.1756816	32349554	not_available_in_current_archive	not_available_in_current_archive	2022	Applied neuropsychology. Adult	exclude_text	not_available_in_current_archive	high
1535	train	0text1535.txt	data/brat_core/eval/0text1535.txt	data/brat_core/eval/0text1535.ann	24	194	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	07609df2bf78dab663fc37b20e56acea2d1a73621575eb63f7e7c1264055275a	yes	Frontal Behavior Syndromes in Idiopathic Normal Pressure Hydrocephalus as a Function of Alzheimer’s Disease Biomarker Status	10.1017/s1355617720000387	32430087	not_available_in_current_archive	not_available_in_current_archive	2020	Journal of the International Neuropsychological Society	exclude_text	not_available_in_current_archive	high
1536	test	0text1536.txt	data/brat_core/eval/0text1536.txt	data/brat_core/eval/0text1536.ann	22	182	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	aeee8e08236fdd201cffe885e34248068661f60954cd842ebdb15204bfaa6d8f	yes	Shortening of Saccades as a Possible Easy-to-Use Biomarker to Detect Risk of Alzheimer's Disease.	10.3233/jad-215551	35662117	PMC9398059	not_available_in_current_archive	2022	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1537	val	0text1537.txt	data/brat_core/eval/0text1537.txt	data/brat_core/eval/0text1537.ann	24	156	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	2f6d635af27293636314d0ebe940fa3732a3e5adf54176104f80691d033005a7	yes	A metabolite-based machine learning approach to diagnose Alzheimer-type dementia in blood: Results from the European Medical Information Framework for Alzheimer disease biomarker discovery cohort.	10.1016/j.trci.2019.11.001	31890857	PMC6928349	not_available_in_current_archive	2019	Alzheimer's & dementia (New York, N. Y.)	exclude_text	not_available_in_current_archive	high
1538	val	0text1538.txt	data/brat_core/eval/0text1538.txt	data/brat_core/eval/0text1538.ann	22	196	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	3ce156d926e31de487745aee943360d8b714a2eb1e4fd520cab131c1b2dc84ee	yes	Examining Sex Differences in Markers of Cognition and Neurodegeneration in Autosomal Dominant Alzheimer's Disease: Preliminary Findings from the Colombian Alzheimer's Prevention Initiative Biomarker Study.	10.3233/jad-200723	32925067	PMC8075106	not_available_in_current_archive	2020	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1539	train	0text1539.txt	data/brat_core/eval/0text1539.txt	data/brat_core/eval/0text1539.ann	38	364	7e60898540cf9293530515b0f5cc9d002a5807a3a46231928c7ecbe6834a3cc8	c63969a24898fd026ff7da205cff4143c8a5c5a6bbd9347c311bd2908bf7a18a	yes	Biomarker A+T-: is this Alzheimer's disease or not? A combined CSF and pathology study.	10.1093/brain/awac158	35511164	PMC9976983	not_available_in_current_archive	2023	Brain : a journal of neurology	exclude_text	not_available_in_current_archive	high
1540	train	0text1540.txt	data/brat_core/eval/0text1540.txt	data/brat_core/eval/0text1540.ann	26	204	19370f1a1b7b35847cdea7d6ae8139fa0bdbe05b1c5b59dbb2dfd10176c901b5	19750b1f3d74036b62613b99c5023d09da8ac3c04ed34b0b3490ccca5e16ef8b	yes	Obesity and White Matter Neuroinflammation Related Edema in Alzheimer's Disease Dementia Biomarker Negative Cognitively Normal Individuals.	10.3233/jad-201242	33459647	PMC8817782	not_available_in_current_archive	2021	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1541	train	0text1541.txt	data/brat_core/eval/0text1541.txt	data/brat_core/eval/0text1541.ann	20	122	477848676d36f7e2edfc029ba770f846bc2c0acfddd4010e14015254b29208a5	0fbd48b3faf1f6059126030f848185ee410d31657a56c3ac3749115a3864f547	yes	Revisiting Criteria for Psychosis in Alzheimer's Disease and Related Dementias: Toward Better Phenotypic Classification and Biomarker Research.	10.3233/jad-190828	31884469	not_available_in_current_archive	not_available_in_current_archive	2020	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1542	train	0text1542.txt	data/brat_core/eval/0text1542.txt	data/brat_core/eval/0text1542.ann	18	212	46f299645a3405f9d111015315bd78816a8cc9940fcdea160967d624df6f21a1	b757b9590b27f216e021ee9bf8ef50265e3e59d5ccd7e3389c11228f031736e3	yes	Aβ42 as a Biomarker of Alzheimer's Disease: Is Saliva a Viable Alternative to Cerebrospinal Fluid?	10.3390/brainsci12121729	36552188	PMC9775629	not_available_in_current_archive	2022	Brain sciences	include_text	not_available_in_current_archive	high
1543	train	0text1543.txt	data/brat_core/eval/0text1543.txt	data/brat_core/eval/0text1543.ann	36	232	ebf8317aa975d85b7f2e5c94c3c417ab7ae9d7092a08dbe63fe8299be3f617bc	1874f123520c34a1b70e8f0c55f89ffaf7e098e9f2e499e792454b19aedcacd6	yes	Network-level permutation entropy of resting-state MEG recordings: A novel biomarker for early-stage Alzheimer's disease?	10.1162/netn_a_00224	35733433	PMC9208018	not_available_in_current_archive	2022	Network neuroscience (Cambridge, Mass.)	include_text	not_available_in_current_archive	high
1544	test	0text1544.txt	data/brat_core/eval/0text1544.txt	data/brat_core/eval/0text1544.ann	10	92	959417c1c984637b5d613f57eb85b23a3c64c05385e6dbcf0a535924c5b427f3	d4cbfa8d01e1b23ef4c8cf40d6c3c87dec340e30719b4263d2f7a7590f29312b	yes	Maximizing Safety in the Conduct of Alzheimer's Disease Fluid Biomarker Research in the Era of COVID-19.	10.3233/jad-200684	32568212	PMC7995336	not_available_in_current_archive	2020	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1545	train	0text1545.txt	data/brat_core/eval/0text1545.txt	data/brat_core/eval/0text1545.ann	26	268	b9116dc5d6bbe46db29d9be5557448fbd726db0b19ec7a2bb3be24dc37ab5e67	7f1e9ab73dd9155239d4f14abb40838a23b595e510a32398ee0b4653b0fab148	yes	Neurofilament light as a biomarker of axonal degeneration in patients with mild cognitive impairment and Alzheimer's disease.	10.31083/j.jin2004088	34997710	not_available_in_current_archive	not_available_in_current_archive	2021	Journal of integrative neuroscience	include_text	not_available_in_current_archive	high
1546	train	0text1546.txt	data/brat_core/eval/0text1546.txt	data/brat_core/eval/0text1546.ann	14	110	42d3bbb83e251fe046a97e803a549ca27cc235a73673f9d062f9f91f355fd641	b479e88d5c92577ec8e0f542787be8baa587a0f02fdf02d5716837ff5fd5fbec	yes	Retinal thickness as a potential biomarker in patients with amyloid‐proven early‐ and late‐onset Alzheimer's disease	10.1016/j.dadm.2019.05.002	31249859	not_available_in_current_archive	not_available_in_current_archive	2019	Alzheimer s & Dementia Diagnosis Assessment & Disease Monitoring	exclude_text	not_available_in_current_archive	high
1547	train	0text1547.txt	data/brat_core/eval/0text1547.txt	data/brat_core/eval/0text1547.ann	16	138	e2f4c399f144df9da9dfe18f9af65f153b4009b80a7962b76fef18a91715cc7a	8c91612a065180e32e5a1cfb82ab0b7493ad6b07b30ad93c7caf634be4b58263	yes	Large-scale plasma proteomic profiling identifies a high-performance biomarker panel for Alzheimer's disease screening and staging.	10.1002/alz.12369	34032364	PMC9292367	not_available_in_current_archive	2022	Alzheimer's & dementia : the journal of the Alzheimer's Association	exclude_text	not_available_in_current_archive	high
1548	train	0text1548.txt	data/brat_core/eval/0text1548.txt	data/brat_core/eval/0text1548.ann	14	136	116cd470d07a6387001dd884d1d72b741766929ef5ac58456056561a811d00c0	eac0f9a03a43dd77f3f317dd7f45b97a8be6c76a24f1b31a186a24da6d849eb3	yes	Core Alzheimer's disease cerebrospinal fluid biomarker assays are not affected by aspiration or gravity drip extraction methods.	10.1186/s13195-021-00812-9	33863377	PMC8052760	not_available_in_current_archive	2021	Alzheimer's research & therapy	include_text	not_available_in_current_archive	high
1549	train	0text1549.txt	data/brat_core/eval/0text1549.txt	data/brat_core/eval/0text1549.ann	26	216	67d814f137c811d264951c0d38020b631c563841aaceb991d3ee19c3273cd57e	9b8387b8ffe298d9c2dcb07596a05425cbdd1f8eb5e09a1d09af1d2b17f027ed	yes	Genome-Wide Association Study of Alzheimer's Disease Brain Imaging Biomarkers and Neuropsychological Phenotypes in the European Medical Information Framework for Alzheimer's Disease Multimodal Biomarker Discovery Dataset.	10.3389/fnagi.2022.840651	35386118	PMC8979334	not_available_in_current_archive	2022	Frontiers in aging neuroscience	exclude_text	not_available_in_current_archive	high
1550	test	0text1550.txt	data/brat_core/eval/0text1550.txt	data/brat_core/eval/0text1550.ann	26	188	68fc9214bc1b11230a28e37fc75c15c6a2ec3f1560478923a1a1fec29ddb6378	f7f4d2f81cbaa0c906963ce5a8b60fa1b36aa3737a17a33cc9f5e3dbc116651f	yes	Is Reluctance to Share Alzheimer's Disease Biomarker Status with a Study Partner a Barrier to Preclinical Trial Recruitment?	10.14283/jpad.2020.36	33336225	PMC8112206	not_available_in_current_archive	2021	The journal of prevention of Alzheimer's disease	exclude_text	not_available_in_current_archive	high
1551	val	0text1551.txt	data/brat_core/eval/0text1551.txt	data/brat_core/eval/0text1551.ann	16	212	fbb7b4b5aa6232ffa6256f89735976f30c7493812fecd001a93401471c60c9e2	6bff5fe0b3437e0d099d44b6d3045073b0954b9e546ed9cf2951416da2b15710	yes	Longitudinal amyloid and tau accumulation in autosomal dominant Alzheimer’s disease: findings from the Colombia-Boston (COLBOS) biomarker study	10.1186/s13195-020-00765-5	33451357	not_available_in_current_archive	not_available_in_current_archive	2021	Alzheimer s Research & Therapy	include_text	not_available_in_current_archive	high
1552	train	0text1552.txt	data/brat_core/eval/0text1552.txt	data/brat_core/eval/0text1552.ann	20	172	d35ab798177ceccdabfe3165dea3d1bc110681f26c2546fb348c982adcbb23b3	6df0dac9b092595a414dbe4c406f9668b9078543a647f230b66c705554f17c78	yes	Biomarker Matrix to Track Short Term Disease Progression in Amnestic Mild Cognitive Impairment Patients with Prodromal Alzheimer's Disease.	10.3233/jad-181016	30958351	not_available_in_current_archive	not_available_in_current_archive	2019	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1553	test	0text1553.txt	data/brat_core/eval/0text1553.txt	data/brat_core/eval/0text1553.ann	20	200	6a1be0db7c5bfbdfdd4abc3ced6ab85e80a3e6bf09d383355b933d617aa65ed8	1ede4599f8f75b1b2b2b273d25eae0d9f3004aae3879c140d0cf508f629edcb8	yes	Investigating the temporal pattern of neuroimaging-based brain age estimation as a biomarker for Alzheimer’s Disease related neurodegeneration	10.1101/2022.03.18.484935	not_available_in_current_archive	not_available_in_current_archive	not_available_in_current_archive	2022	not_available_in_current_archive	exclude_text	not_available_in_current_archive	high
1554	train	0text1554.txt	data/brat_core/eval/0text1554.txt	data/brat_core/eval/0text1554.ann	16	152	a199151553cdec13ffba7e00925d84de80f0151cade270e4985af79288a15ac6	7cc99aca803ca5cbd4cacb1c2aafd29eeb8f49344dfce0855f50aeb915611b90	yes	A Precision Medicine Approach to Treating Alzheimer's Disease Using Rosiglitazone Therapy: A Biomarker Analysis of the REFLECT Trials.	10.3233/jad-201610	33814447	PMC8203239	not_available_in_current_archive	2021	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1555	train	0text1555.txt	data/brat_core/eval/0text1555.txt	data/brat_core/eval/0text1555.ann	18	164	3c3746d60c9f1e88f2b542a9d942f37a415f8f4b77708ff10cab18e43faf62d2	8343da56804320bdab71285c97897831b834825e3dff0aebfa3ca4bb9fb70c1e	yes	Effect of apolipoprotein E4 on clinical, neuroimaging, and biomarker measures in noncarrier participants in the Dominantly Inherited Alzheimer Network.	10.1016/j.neurobiolaging.2018.10.011	30530186	PMC6385602	not_available_in_current_archive	2019	Neurobiology of aging	exclude_text	not_available_in_current_archive	high
1556	train	0text1556.txt	data/brat_core/eval/0text1556.txt	data/brat_core/eval/0text1556.ann	26	268	f05b94076a9b7d7e534eb5cd47a9bcca6a48e73d4f1b8d98943f313eab3b15d0	6f30e49740151ff626b4b53680f3729eb60632a61aa22e6b5fa76824494a7697	yes	Plasma neurofilament light chain as a biomarker of Alzheimer's disease in Subjective Cognitive Decline and Mild Cognitive Impairment.	10.1007/s00415-022-11055-5	35288777	PMC9293849	not_available_in_current_archive	2022	Journal of neurology	include_text	not_available_in_current_archive	high
1557	train	0text1557.txt	data/brat_core/eval/0text1557.txt	data/brat_core/eval/0text1557.ann	16	194	2cfa0fd26a4b3e8013cf69943e897a3113777a78a46b637b56c5e7c9895d2f60	db810f58329cebd774b632d8a4da86d2095a7d0c73d4855cf96969381940cc13	yes	Normalization of CSF pTau measurement by Aβ40 improves its performance as a biomarker of Alzheimer’s disease	10.1186/s13195-020-00665-8	32799929	not_available_in_current_archive	not_available_in_current_archive	2020	Alzheimer s Research & Therapy	include_text	not_available_in_current_archive	high
1558	train	0text1558.txt	data/brat_core/eval/0text1558.txt	data/brat_core/eval/0text1558.ann	22	150	7dce5ce54dddb2959e22e9a417821968663d662b261cb03333045823f14b0a61	8d7ee40bf30226e8267a242315bfb2481f6205175ec330262516fba9c3e553e0	yes	Comparison and aggregation of event sequences across ten cohorts to describe the consensus biomarker evolution in Alzheimer's disease.	10.1186/s13195-022-01001-y	35443691	PMC9020023	not_available_in_current_archive	2022	Alzheimer's research & therapy	include_text	not_available_in_current_archive	high
1559	train	0text1559.txt	data/brat_core/eval/0text1559.txt	data/brat_core/eval/0text1559.ann	14	126	7153831c4a77d1ed4d1a8715f7b98f3189bddf528bd3da3dd8f57de422a3305a	166c800ca0b67d95eb360579a7564109c2d7503b0a1e08175714ce19bebe6d4b	yes	Proteomic profiles for Alzheimer's disease and mild cognitive impairment among adults with Down syndrome spanning serum and plasma: An Alzheimer's Biomarker Consortium-Down Syndrome (ABC-DS) study.	10.1002/dad2.12039	32626817	PMC7327223	not_available_in_current_archive	2020	Alzheimer's & dementia (Amsterdam, Netherlands)	exclude_text	not_available_in_current_archive	high
1560	train	0text1560.txt	data/brat_core/eval/0text1560.txt	data/brat_core/eval/0text1560.ann	16	134	2ad30912e6e4c7f6837e4996668a291c62309c12217846dd9603b1a8b3cc8551	84a69b4c083c7a83342ab87ef97993f74df98a7b1686c31203349dad8e729544	yes	Validation of Plasma Proteomic Biomarkers Relating to Brain Amyloid Burden in the EMIF-Alzheimer's Disease Multimodal Biomarker Discovery Cohort.	10.3233/jad-190434	31985466	PMC7175945	not_available_in_current_archive	2020	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1561	train	0text1561.txt	data/brat_core/eval/0text1561.txt	data/brat_core/eval/0text1561.ann	20	238	f4edd793ffb601650221f523038df492ee7fc4fd5918d0c4d5d25e716340255a	91908aa2c33c5d3eb26b37c210ecf278e6ade2e731a059019f6d66c1a55d03f0	yes	Ultrasensitive Detection of Plasma Amyloid-β as a Biomarker for Cognitively Normal Elderly Individuals at Risk of Alzheimer's Disease.	10.3233/jad-190533	31424403	not_available_in_current_archive	not_available_in_current_archive	2019	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1562	train	0text1562.txt	data/brat_core/eval/0text1562.txt	data/brat_core/eval/0text1562.ann	28	226	55ed8fc67fc8df0cbef24bcdae35851eb7bf8303e6190ed50bf50305da2e408a	f73b7a7f7d39785b7cb951dafbef9408a0d5feace2dc4b51640e429de393efe0	yes	Plasma amyloid, tau, and neurodegeneration biomarker profiles predict Alzheimer's disease pathology and clinical progression in older adults without dementia.	10.1002/dad2.12104	33005724	PMC7513626	not_available_in_current_archive	2020	Alzheimer's & dementia (Amsterdam, Netherlands)	exclude_text	not_available_in_current_archive	high
