doc_id	split	source_file	sha256_txt	match_confidence	match_reason	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision
1377	train	0text1377.txt	f73ced5e532b1c0233bf3a9a5688fbf74b6ca8570eb4c2b9a27eb193809d38a5	high	abstract_prefix_exact_match	Central Nervous System Pericytes Contribute to Health and Disease.	10.3390/cells11101707	35626743	PMC9139243	2022	Cells	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1379	test	0text1379.txt	cdfe0a2e8647e17f82b3916e676bfe8138182a3e4e935a0d12347e7e11402859	high	abstract_prefix_exact_match	Higher throughput workflow with sensitive, reliable and automatic quantification of myelination in vitro suitable for drug screening.	10.1038/s41598-023-29333-1	36805690	PMC9938858	2023	Scientific reports	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1380	val	0text1380.txt	995d1d0436cc1af472dc9bd11464261a06a6ac381d6ae2205279b299eed15af5	high	abstract_prefix_exact_match	Novel <i>in vitro</i> Experimental Approaches to Study Myelination and Remyelination in the Central Nervous System.	10.3389/fncel.2021.748849	34720882	PMC8551863	2021	Frontiers in cellular neuroscience	Frontiers Media SA	Y	cc by	False	closed					https://creativecommons.org/licenses/by/4.0/	include_text
1381	train	0text1381.txt	167ca7714a3555af42a6885f5f49601c042a76f33bf69641f4259b8afc85ca6a	high	abstract_prefix_exact_match	Microglia facilitate repair of demyelinated lesions via post-squalene sterol synthesis.	10.1038/s41593-020-00757-6	33349711	PMC7116742	2021	Nature neuroscience	Springer Science and Business Media LLC	Y		True	green	cc-by-sa|other-oa				http://www.springer.com/tdm|http://www.springer.com/tdm	include_text
1383	train	0text1383.txt	1edef3f2a827e600797efa048535839ff81a04c6f050b86edb86f4b5ec5d5033	high	abstract_prefix_exact_match	Dose-dependent effect of cannabinoid WIN-55,212-2 on myelin repair following a demyelinating insult.	10.1038/s41598-019-57290-1	31953431	PMC6969154	2020	Scientific reports	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1384	train	0text1384.txt	04541374fb6e22e76fa203deb85661e0f08fa31d7e1a36d49a25e4211504c0be	high	source_text_supported_by_manual_url	Amyloidosis is associated with thicker myelin and increased oligodendrogenesis in the adult mouse brain	10.1002/jnr.24672			2020	Journal of Neuroscience Research	Wiley	Y	cc-by	True	gold	cc-by				cc-by	include_text
1388	train	0text1388.txt	911553f1906043b2a6eb8ddd57d110d28c5753283e280b7eaff5923973ca9b95	high	abstract_prefix_exact_match	Dynamic Balance of Microglia and Astrocytes Involved in the Remyelinating Effect of Ginkgolide B.	10.3389/fncel.2019.00572	31969806	PMC6960131	2019	Frontiers in cellular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1390	train	0text1390.txt	9ae1e77d35c87c7b4f8204e5c7c6813d222d16ac41567e6061c1fe3639129748	high	abstract_prefix_exact_match	Cuprizone-Dependent De/Remyelination Responses and Functional Correlates in Mouse Strains Adopted to Model Relapsing, Chronic and Progressive Experimental Autoimmune Encephalomyelitis.	10.1007/s12640-021-00331-3	33475965	PMC8096768	2021	Neurotoxicity research	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1391	train	0text1391.txt	c2f3046cc3fcaa28c8a4524217572061dee3ec026b143ca4063a42927bb1f630	high	abstract_prefix_exact_match	Demyelinating processes in aging and stroke in the central nervous system and the prospect of treatment strategy.	10.1111/cns.13497	33210839	PMC7702227	2020	CNS neuroscience & therapeutics	Wiley	Y	cc by	True	gold	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text
1394	train	0text1394.txt	6a54410d9525852bb2984c7ad52568976095869581355ed67d040a87a213366b	high	abstract_phrase_match	Glial Gap Junction Pathology in the Spinal Cord of the 5xFAD Mouse Model of Early-Onset Alzheimer's Disease.	10.3390/ijms232415597	36555237	PMC9779687	2022	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1395	train	0text1395.txt	4207e33c20551a3eb608a8b6d59dd37c74cdd10ea78bd72077dabb14eb4d959b	high	abstract_prefix_exact_match	Development of myelinating glia: An overview.	10.1002/glia.24238	35785432	PMC9561084	2022	Glia	Wiley	N	cc by	True	hybrid	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text
1396	test	0text1396.txt	0521c93892dc8e9626015587f36ccca0eab6d6dde45c9cdc33ff7faf287c4b73	high	abstract_prefix_exact_match	Myelination of parvalbumin interneurons shapes the function of cortical sensory inhibitory circuits.	10.1038/s41467-020-18984-7	33051462	PMC7555533	2020	Nature communications	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1397	test	0text1397.txt	eeac7f77e4876e35e465969616439042840c28d8c5a8ace20c39ed2b778a87bf	high	abstract_prefix_exact_match	Cuprizone feed formulation influences the extent of demyelinating disease pathology.	10.1038/s41598-021-01963-3	34799634	PMC8604913	2021	Scientific reports	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1398	train	0text1398.txt	bd9858f344ea90f4b781b94c63a24004da7a633e1e35d377b74ee5938efe550a	high	abstract_prefix_short_match	Transcriptomic architecture of nuclei in the marmoset CNS.	10.1038/s41467-022-33140-z	36130924	PMC9492672	2022	Nature communications	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1401	train	0text1401.txt	b45b5c7a5ccb9165b8a8ffd713a0d4249fb7548a7cfd1c9e676c5deb23e64474	high	abstract_phrase_match	Peripapillary Vessel Density as Early Biomarker in Multiple Sclerosis.	10.3389/fneur.2020.00542	32625163	PMC7311750	2020	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1404	train	0text1404.txt	e4cd79c3a962c260aae8fd34de240be8ed9319ffb0914e1d7fdf2d4d33549706	high	openalex_abstract_prefix_exact_match	Paramagnetic rims are a promising diagnostic imaging biomarker in multiple sclerosis	10.1177/13524585221118677	36017870		2022	Multiple Sclerosis Journal	SAGE Publications	Y	cc-by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1408	val	0text1408.txt	7676c2a90f322869fb0514c7503bc41339b8e9e283b091e90d1dde7b7d94c1b2	high	abstract_phrase_match	Evaluation of the Central Vein Sign as a Diagnostic Imaging Biomarker in Multiple Sclerosis.	10.1001/jamaneurol.2019.2478	31424490	PMC6704746	2019	JAMA neurology	American Medical Association (AMA)	N		True	bronze	cc-by|other-oa					include_text
1409	test	0text1409.txt	899870acbb67b7866468a5ab0b91077640f99c6f93fb8989bb6e40d13abb7f4d	high	abstract_prefix_exact_match	KIF5A and the contribution of susceptibility genotypes as a predictive biomarker for multiple sclerosis.	10.1007/s00415-020-10373-w	33484325	PMC8179895	2021	Journal of neurology	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1411	test	0text1411.txt	48bdb49e9433243395829b467928f6de84227d95440d6c3a67c1e40d2846cf3d	high	abstract_prefix_exact_match	Structure-function coupling as a correlate and potential biomarker of cognitive impairment in multiple sclerosis.	10.1162/netn_a_00226	35733434	PMC9208024	2022	Network neuroscience (Cambridge, Mass.)	MIT Press	Y	cc by	True	gold	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1414	train	0text1414.txt	506017ca96659241d1098683f08e3957e70c159b7996b94a64b2c400f1252c2c	high	abstract_prefix_exact_match	Kappa free light chain index as a diagnostic biomarker in multiple sclerosis: A real-world investigation.	10.1111/jnc.15500	34478561		2021	Journal of neurochemistry	Wiley	N	cc by	True	hybrid	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text
1415	train	0text1415.txt	d61ea78e9cb3c96a932e9a3c67cee0c4498bb3d68d3bece482817576bdb35c4f	high	abstract_phrase_match	Serum contactin-1 as a biomarker of long-term disease progression in natalizumab-treated multiple sclerosis.	10.1177/13524585211010097	33890520	PMC8689420	2022	Multiple sclerosis (Houndmills, Basingstoke, England)	SAGE Publications	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1417	train	0text1417.txt	a9f4a03d5de9cd8b154f30ef9c404db021739d8b8bc580bdd6903828db00a0a6	high	candidate_page_candidate_abstract_prefix_exact_match	The role of systemic ımmune ınflammatory ındex in showing active lesion ın patients with multiple sclerosis	10.1186/s12883-023-03101-0			2023	BMC Neurology		Y	cc-by	True	gold	cc-by				cc-by	include_text
1419	train	0text1419.txt	1ef4b1deccedb6439fb57a8bb25c6bac1be53b48b872df44756dbbb109bcbc10	high	abstract_phrase_match	Chitinase-3-like 1-protein in CSF: a novel biomarker for progression in patients with multiple sclerosis.	10.1007/s10072-023-06764-2	36988727	PMC10415417	2023	Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1422	train	0text1422.txt	751f047953e71b982684563872cb1a268e50530ae12258780ed4f11d6a5231a4	high	abstract_phrase_match	Gait variability as digital biomarker of disease severity in Huntington's disease.	10.1007/s00415-020-09725-3	32048014	PMC7293689	2020	Journal of neurology	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1423	val	0text1423.txt	206c98212da05557048aeb1c65fa370591497ca50e0e4d197fd0cc9b38a8171a	high	abstract_phrase_match	Cerebrospinal fluid amyloid precursor protein as a potential biomarker of fatigue in multiple sclerosis: A pilot study.	10.1016/j.msard.2022.103846	35550479		2022	Multiple sclerosis and related disorders	Elsevier BV	N	cc by	True	hybrid	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
1424	val	0text1424.txt	2d3f6bd273e659861e94080d0f4d732d720dab0cbce5b5ef3c796faf04fe57c0	high	abstract_prefix_exact_match	Alix: A Candidate Serum Biomarker of Alzheimer's Disease.	10.3389/fnagi.2021.669612	34211388	PMC8239346	2021	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1426	test	0text1426.txt	3760ad3b112660353d62e18b79b28ef78005086d0d86f5a68b858542fafedd1a	high	abstract_phrase_match	Plasma biomarker profiles in autosomal dominant Alzheimer's disease.	10.1093/brain/awac399	36626935	PMC9976964	2023	Brain : a journal of neurology	Oxford University Press (OUP)	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1427	train	0text1427.txt	115120942975c05c9efb9d72e72bc5dbf6c502fae1b6e30dfefb0d53fde2cf43	high	abstract_phrase_match	Anticipated reactions to learning Alzheimer's disease biomarker results.	10.1186/s13195-022-01027-2	35733219	PMC9214979	2022	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1428	test	0text1428.txt	d8ff8776b1a9fb7b022a83e3c5eb4c2ea61ff5fe62b12816895e242fe5a47c52	high	abstract_phrase_match	GPS driving: a digital biomarker for preclinical Alzheimer disease.	10.1186/s13195-021-00852-1	34127064	PMC8204509	2021	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1429	val	0text1429.txt	cd0cb40fa7f9103f59a374276c274d6692967a00dac261575e5ce3c03a8024f7	high	abstract_phrase_match	Retinal thickness as a biomarker of cognitive impairment in manifest Huntington's disease.	10.1007/s00415-023-11720-3	37079031		2023	Journal of neurology	Springer Science and Business Media LLC	N	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1431	train	0text1431.txt	2b2df4e585b632f3542c8b29869ea1a46c5991fb4a98b268978bd1edcd59b4ee	high	source_text_supported_by_prefix	Neurofilament Light Protein as a Potential Blood Biomarker for Huntington's Disease in Children.	10.1002/mds.29027	35437792	PMC9308659	2022	Movement disorders : official journal of the Movement Disorder Society		N	cc-by	True	hybrid	cc-by				cc-by	include_text
1433	train	0text1433.txt	576d81104ea2b5801e78f9826670f2bed27eca6fb55b599489bfd2b104da7872	high	abstract_prefix_exact_match	Uric Acid as a Potential Peripheral Biomarker for Disease Features in Huntington's Patients.	10.3389/fnins.2020.00073	32194366	PMC7065265	2020	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1434	train	0text1434.txt	8c641be96dede56bee3c597fbe3b189a82a048c1b39b131fe6a79c4af9c842c4	high	openalex_abstract_prefix_exact_match	Serum level of brain-derived neurotrophic factor in patients with relapsing–remitting multiple sclerosis: a potential biomarker for disease activity	10.1186/s41983-021-00296-2			2021	The Egyptian Journal of Neurology Psychiatry and Neurosurgery	Springer Science and Business Media LLC	Y	cc-by	True	diamond	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1436	train	0text1436.txt	b457748001ce318365756ca304e1aca6421d41f3953e785fc9ac0f130e0e6c2a	high	abstract_phrase_match	Biomarker modeling of Alzheimer's disease using PET-based Braak staging.	10.1038/s43587-022-00204-0	37118445	PMC10154209	2022	Nature aging	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1444	train	0text1444.txt	622906bed0307b7fe50b170d27c3b97a38359a517aa8f14e45afe861c5d57ce8	high	abstract_phrase_match	Assessing the presence of oligoclonal IgM bands as a prognostic biomarker of cognitive decline in the early stages of multiple sclerosis.	10.1002/brb3.2405	34796675	PMC8671794	2021	Brain and behavior	Wiley	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/	include_text
1445	train	0text1445.txt	17cfc47a064b0877c9bfb569d9286807f3f3565bfc6b5973b50f963795bf0a94	high	abstract_phrase_match	Characterization of Alzheimer's tau biomarker discordance using plasma, CSF, and PET.	10.1186/s13195-021-00834-3	33947453	PMC8094494	2021	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1446	train	0text1446.txt	33e5111d1ee0b6d1636f5527a775e1e3fbdcd5ed1ac0cad6602ef004236b518a	high	abstract_prefix_exact_match	REPS1 as a Potential Biomarker in Alzheimer's Disease and Vascular Dementia.	10.3389/fnagi.2022.894824	35813961	PMC9257827	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1447	train	0text1447.txt	f841a161a3044bc8e75a2d5d3917662626b8a0b6cb5fcbcb15e76e36104c7901	high	abstract_phrase_match	Biomarker-Based Prediction of Longitudinal Tau Positron Emission Tomography in Alzheimer Disease.	10.1001/jamaneurol.2021.4654	34928318	PMC8689441	2022	JAMA neurology	American Medical Association (AMA)	Y	cc by	True	bronze	cc-by					include_text
1452	train	0text1452.txt	2eeec746db81e98ba84836ca6c895cff1886e694d83306365319132b753ec243	high	abstract_prefix_exact_match	Plasma p-tau231: a new biomarker for incipient Alzheimer's disease pathology.	10.1007/s00401-021-02275-6	33585983	PMC8043944	2021	Acta neuropathologica	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1455	test	0text1455.txt	d9c7b3a1b4243f9b869afdd040f8a35029c00307cd5bcd30c6cf6900f572e464	high	abstract_phrase_match	Spatial Pattern Separation Testing Differentiates Alzheimer's Disease Biomarker-Positive and Biomarker-Negative Older Adults With Amnestic Mild Cognitive Impairment.	10.3389/fnagi.2021.774600	34899277	PMC8662816	2021	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1456	train	0text1456.txt	e4799e5491f5cfbf3ebcf9a857270d4134066ba620515d38844a4f4a54d6f806	high	abstract_prefix_exact_match	Nonlinear biomarker interactions in conversion from mild cognitive impairment to Alzheimer's disease.	10.1002/hbm.25133	32643852	PMC7502835	2020	Human brain mapping	Wiley	Y	cc by	True	gold	cc-by|other-oa				http://creativecommons.org/licenses/by/4.0/	include_text
1457	train	0text1457.txt	87fefe658e6849c6789f7869cddef5adad6e9ad3f7482d7dad770ee7ca8b1d12	high	abstract_prefix_exact_match	Astrocyte biomarker signatures of amyloid-β and tau pathologies in Alzheimer's disease.	10.1038/s41380-022-01716-2	35948658	PMC9734046	2022	Molecular psychiatry	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1469	train	0text1469.txt	17db687aeb87791f906dbd12e4cbda213c4bcdb1914a3a9c7a479767617890b3	high	abstract_phrase_match	Biomarker potential of brain-secreted extracellular vesicles in blood in Alzheimer's disease.	10.1002/dad2.12001	32211497	PMC7085285	2020	Alzheimer's & dementia (Amsterdam, Netherlands)	Wiley	N		True	gold	cc-by-sa|other-oa				http://onlinelibrary.wiley.com/termsAndConditions#vor|http://doi.wiley.com/10.1002/tdm_license_1.1	include_text
1470	train	0text1470.txt	f475b8e16a7f7f2049a6f6bd0daa4499daffc6aef9f30c7fd52e848b28ad9565	high	abstract_prefix_exact_match	Novel exosome biomarker candidates for Alzheimer´s disease unraveled through Mass Spectrometry analysis	10.21203/rs.3.rs-787466/v2			2021		Springer Science and Business Media LLC	N	cc by	True	green	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1471	train	0text1471.txt	2acecf2c901bae4d20a21d57f5212ce315cf9afe10c4bb722a3e2ab671545487	high	abstract_prefix_exact_match	Diagnostic Classification and Biomarker Identification of Alzheimer's Disease with Random Forest Algorithm.	10.3390/brainsci11040453	33918453	PMC8065661	2021	Brain sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1472	train	0text1472.txt	00cb1871cfeefbc735a2ff5ea931bd3d1af4e5ba522c8a549ac740ec99044124	high	source_text_supported_by_phrase	The signal intensity variation of multiple sclerosis (MS) lesions on magnetic resonance imaging (MRI) as a potential biomarker for patients' disability: A feasibility study.	10.3389/fnins.2023.1145251	36992852	PMC10040653	2023	Frontiers in neuroscience		Y	cc-by	True	gold	cc-by				cc-by	include_text
1473	train	0text1473.txt	771dba044edc331b789252f1724d73ef24c122aae413b721a0681b0529f22fc6	high	abstract_phrase_match	Different Profiles of Spatial Navigation Deficits In Alzheimer's Disease Biomarker-Positive Versus Biomarker-Negative Older Adults With Amnestic Mild Cognitive Impairment.	10.3389/fnagi.2022.886778	35721017	PMC9201637	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1474	test	0text1474.txt	4216ed21e039e79f70e5196480d7949226fb624974436b40b3fd1b7a39cc53ce	high	abstract_phrase_match	Retinal thickness as potential biomarker in posterior cortical atrophy and typical Alzheimer's disease.	10.1186/s13195-019-0516-x	31319885	PMC6639972	2019	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1477	train	0text1477.txt	343693f6d5e49c69ec951d031fd0bb3b28e028aca3f48ffb59d7e24a7344cef4	high	abstract_phrase_match	ADAMTS4 is involved in the production of the Alzheimer disease amyloid biomarker APP669-711.	10.1038/s41380-023-01946-y	36721026	PMC10208957	2023	Molecular psychiatry	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1480	train	0text1480.txt	93996a5fa987ff35acca0b38f41db83ed3d48b08930c3fca71b2bfaa6ca2b233	high	abstract_prefix_exact_match	Neuroimage Biomarker Identification of the Conversion of Mild Cognitive Impairment to Alzheimer's Disease.	10.3389/fnins.2021.584641	33746695	PMC7968420	2021	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1481	train	0text1481.txt	a640a4394c6d0b07c80b350e51e70ef0f694b9f3aa7b6f5ec0866edd5e880364	high	abstract_phrase_match	Upregulation of MIF as a defense mechanism and a biomarker of Alzheimer's disease.	10.1186/s13195-019-0508-x	31174614	PMC6555932	2019	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1483	train	0text1483.txt	187c078e7ce7dd930ae025bf4ed8cf1a0e617b5989999d57acbd047c70de4eb2	high	abstract_phrase_match	Investigation of Whole and Glandular Saliva as a Biomarker for Alzheimer's Disease Diagnosis.	10.3390/brainsci12050595	35624982	PMC9139762	2022	Brain sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1484	train	0text1484.txt	2571013f7c9cf50ef9e51026d91d2315515bae4f3c325b6e2dcc7e6b343e9163	high	abstract_phrase_match	FDG-PET as an independent biomarker for Alzheimer's biological diagnosis: a longitudinal study.	10.1186/s13195-019-0512-1	31253185	PMC6599313	2019	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1485	test	0text1485.txt	3d9e993786978529c857424802080678ee43672dce5721ca65951e15df161152	high	abstract_phrase_match	Distinct CSF biomarker-associated DNA methylation in Alzheimer's disease and cognitively normal subjects	10.21203/rs.3.rs-2391364/v1			2023		Research Square Platform LLC	N	cc by	True	green	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1491	train	0text1491.txt	a3e391a6d7a0e330c17aa56921a17267daca3513b377a11b9d34261777d12d5a	high	abstract_phrase_match	Safety and biomarker effects of candesartan in non-hypertensive adults with prodromal Alzheimer's disease.	10.1093/braincomms/fcac270	36440097	PMC9683395	2022	Brain communications	Oxford University Press (OUP)	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1495	train	0text1495.txt	9cc247f4d70077a63843e7bcf5707faca3cc884fe2d74131a187f97ecfce3296	high	abstract_phrase_match	Systematic evaluation of urinary formic acid as a new potential biomarker for Alzheimer's disease.	10.3389/fnagi.2022.1046066	36533170	PMC9747776	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1496	train	0text1496.txt	0507a1de52118acffa92cc7f94a52e5553cfca6c3a745e2383a6f03ec0b89522	high	abstract_prefix_exact_match	Cofilin 2 in Serum as a Novel Biomarker for Alzheimer's Disease in Han Chinese.	10.3389/fnagi.2019.00214	31447667	PMC6696795	2019	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1501	test	0text1501.txt	72d4e5f144efad50ef25e0cdb1bc1eb5af4315b96dafd52cda1546f0efba7821	high	abstract_phrase_match	Pyroptosis executive protein GSDMD as a biomarker for diagnosis and identification of Alzheimer's disease.	10.1002/brb3.2063	33587329	PMC8035446	2021	Brain and behavior	Wiley	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/	include_text
1504	train	0text1504.txt	a20b786dbc01d213fd212612c3ede472b038ea8e10d81e583fa45503d33e5502	high	abstract_prefix_exact_match	BHARAT: An Integrated Big Data Analytic Model for Early Diagnostic Biomarker of Alzheimer's Disease.	10.3389/fneur.2019.00009	30800093	PMC6375828	2019	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1506	train	0text1506.txt	3586dda636fc62b2e89fdcf9a1fe2cfad1f184233181e1e868408979b920dd3a	high	abstract_prefix_exact_match	Sensing red blood cell nano-mechanics: Toward a novel blood biomarker for Alzheimer's disease.	10.3389/fnagi.2022.932354	36204549	PMC9530048	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1510	train	0text1510.txt	f79e4fb4872bf6455aa753e3ea5c7f850d188b3d08f0533737f36af3c5ce1a2f	high	abstract_phrase_match	Integration of amyloid-β oligomerization tendency as a plasma biomarker in Alzheimer's disease diagnosis.	10.3389/fneur.2022.1028448	36733444	PMC9886866	2022	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1511	train	0text1511.txt	9c494206afc60b178fb7395eb0ed42466cb6667d5bd9d72f98d8053a1faccc88	high	openalex_abstract_phrase_match	Appropriateness of Applying Cerebrospinal Fluid Biomarker Cutoffs from Alzheimer’s Disease to Parkinson’s Disease	10.3233/jpd-212989	35431261		2022	Journal of Parkinson s Disease	SAGE Publications	Y		True	green	cc-by					include_text
1512	train	0text1512.txt	5e3cea39b92589e731f5b0dadb23b984252f8756514e8df088f1ac6b436ab382	high	abstract_phrase_match	Evaluation of cerebrospinal fluid glycoprotein NMB (GPNMB) as a potential biomarker for Alzheimer's disease.	10.1186/s13195-021-00828-1	33947460	PMC8097817	2021	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1516	train	0text1516.txt	4d056312ea70954b3942fef2d990d9e95b589a6eafdfabb9a5abb24c211c29ba	high	abstract_phrase_match	Neural biomarker diagnosis and prediction to mild cognitive impairment and Alzheimer's disease using EEG technology.	10.1186/s13195-023-01181-1	36765411	PMC9912534	2023	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1519	val	0text1519.txt	ad09b59485787286b71465a15008754e093ad9a8f9371f5e65101a38447a9841	high	abstract_prefix_exact_match	Deep learning for Alzheimer's disease: Mapping large-scale histological tau protein for neuroimaging biomarker validation.	10.1016/j.neuroimage.2021.118790	34933123	PMC8983026	2022	NeuroImage	Elsevier BV	N	cc by	True	gold	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
