doc_id	sentence_id	split	sentence_index	document_start	document_end	sentence_char_length	sentence_sha256	normalized_document_sha256	normalization_policy	newline_policy	text_status
1356	1356_11	train	11	570	769	199	098fa13b292cc355a559594b4346b7c37ed08bb9a9d357aa87f7c1cc98165092	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_12	train	12	770	1172	402	de954a212ca093f852040a140853128da11bdca1c4d826b0f11998b604652e59	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_13	train	13	1173	1422	249	89ea668833ca46e2f79f07d8ddbb686c504db53976fd2571091d14d8b1eaf613	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_14	train	14	1423	1581	158	6d0183d40ad2281107224d14e4a716de4079aa9ca2388b88f6a5d18f79d846cf	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_15	train	15	1582	1760	178	9108ac6d2e8e1b9c0d70041ce22594477106337f005e8d768d5146149fed3210	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1357	1357_7	val	7	0	127	127	30b2d6fcbfb865a983b15e78d8b9f4987330f1787022de3a24d2090479c04ec5	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_8	val	8	128	315	187	c5b8456e7f8d503c74a8e57b0c498ec830a9150c06b8ffd269f2439b98b0fc1d	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_9	val	9	316	518	202	a6e1b8e296f83517c32fe36c1741e19e24b60f8d71fc1b9059c5af0eda79c711	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_10	val	10	519	671	152	f400cbce8180431e087d0648d6694a1652bb5bdf104e3c3b9d2c5d422127a275	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_11	val	11	672	797	125	bada905edc2c2f5d13cb1f224c068e22d619c79e03d95baeb878aed2ba24d4b8	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_12	val	12	798	942	144	be5894c9aad72ebf787b612be37325f35acc837cbcc042c840440f4d7eb47ef6	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_13	val	13	943	1148	205	f9bd940a8ca9b84471fc4b57b39cba25ea8bdfe517f89a1f900823d3cb25658a	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1358	1358_4	train	4	0	139	139	2ac20213e8652f7cec91c7ddd04c2a3ae3db4e9b07ff272f4a526b75d087412b	884fc89ba13be17b575279f305c9f5e047350aab39f73942051e211c6b415c45	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1358	1358_5	train	5	140	321	181	57b94927817c454aa859e504b6e94848de4ef829399f7b81008d78b52623bcf3	884fc89ba13be17b575279f305c9f5e047350aab39f73942051e211c6b415c45	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1358	1358_6	train	6	322	450	128	851b65455eefc80acdac9cf679eb3ec1b9083d922556a1702a39db573a06a0b7	884fc89ba13be17b575279f305c9f5e047350aab39f73942051e211c6b415c45	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1358	1358_7	train	7	451	605	154	d6ac8bfc494f99a63b20cb639e9c1f283a583d7d7f92cccd7dcc17b7f638f1d7	884fc89ba13be17b575279f305c9f5e047350aab39f73942051e211c6b415c45	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1359	1359_14	test	14	0	128	128	9f88790ffc3f54f1f8117450adcc6fdb0f2576d1be05e08b7716a0003625eea2	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_15	test	15	129	239	110	c551f82bee4c9f5e5f0c5464fb953dace0f479e40da9e447c1dbfd1808054b85	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_16	test	16	240	340	100	59c8b21d0c588fffa2d7b107d1958947a312078f8e4ecec8f244a6d7107d9cff	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_17	test	17	341	464	123	08bfeff21ffa94c8ec006c5721152f6c91c011bea61013a92e2b577e80e58c16	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_18	test	18	465	555	90	42f1bea152ebd7aba8543da8dd994a0eceb4f6cfa0ff9a846459e7ab96d9538d	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_19	test	19	556	690	134	6651c64bcb739c4becf101442e76dc83562f746773ee09d293bdd9ecce96d2f0	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_20	test	20	691	803	112	75a71454314e31a56e6259e0b21619d85d9c98d76244edff536ce166c25f6a51	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_21	test	21	804	956	152	65cc1ee141a7331e373249f75186c2130a2aeba7dff425dd810941dfc34e227d	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_22	test	22	957	1129	172	0598716c323e743ec5fdca5cf014536f0b33de4b52c717399362bce5da2eccb4	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_23	test	23	1130	1289	159	cad6191c72100d3a2fa0297c8470abde672d7dc2f1fa58288ad3cf58148bfa79	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_24	test	24	1290	1428	138	01d7c11544412eb8bcbc0e417582e71c1a42515ecfa5404e62159598b511b742	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_25	test	25	1429	1666	237	edf2fed6560480810268a14e8d9ded71526a2c7d3e136b443fd8d5f6f92f42cd	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_26	test	26	1667	1845	178	6b136a26a5033e48ff9bb70ad1e23f7be53dd1a53a84b54c7372415d06ecd91f	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_27	test	27	1846	1979	133	d3d482e3c9bc69643f64d4ff15a3bfb6070bb0c7fb3d62aeab45b19e49b3bd4b	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
136	136_8	val	8	0	165	165	7ec35f8f1eeeffbfc15f324e2e561e43c08eb438fedd038bc512d7d7326ea736	d721f6008540e7e6898ccddda41582ac6bba2850fcbcf2c97dde9c7d97f36e26	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
136	136_9	val	9	166	270	104	02ad295dfa0d5cfb4848d13e1a8f684508d3afdbd4a59455938016fdaeed7bfe	d721f6008540e7e6898ccddda41582ac6bba2850fcbcf2c97dde9c7d97f36e26	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
136	136_10	val	10	271	485	214	c93cc02451dde882dbff8fa33b0761cd9be531749c794e7199f2c2b7ad2684e0	d721f6008540e7e6898ccddda41582ac6bba2850fcbcf2c97dde9c7d97f36e26	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
136	136_11	val	11	486	741	255	258acad9448560479af8451e611aa60adea7b22ddadaa993c7f3c810122d9485	d721f6008540e7e6898ccddda41582ac6bba2850fcbcf2c97dde9c7d97f36e26	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
136	136_12	val	12	742	905	163	0b5f17ba7e6ef15230a2d8f2876f3b96ac77b4df0732ebfc1be06324b708c991	d721f6008540e7e6898ccddda41582ac6bba2850fcbcf2c97dde9c7d97f36e26	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
136	136_13	val	13	906	1051	145	6e59ed7a0b96b10a9a4bfb32c8a5ba3158c6e9e2980b142dd38d12c4b64fb1b0	d721f6008540e7e6898ccddda41582ac6bba2850fcbcf2c97dde9c7d97f36e26	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
136	136_14	val	14	1052	1303	251	268d9f9ed2303c6b084a8ef378227d0611fabd4e62f463d0c28d46e4c4394063	d721f6008540e7e6898ccddda41582ac6bba2850fcbcf2c97dde9c7d97f36e26	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
136	136_15	val	15	1304	1405	101	e4dd9b6734776fa33f7d9758a49236f55dcfdfa81d47b43135509f9b04459ade	d721f6008540e7e6898ccddda41582ac6bba2850fcbcf2c97dde9c7d97f36e26	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_10	train	10	0	152	152	fc2e026d077c5745ab3b55e1e125cf08920a20daaa5d6bfcf3af755d43400e71	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_11	train	11	153	331	178	c0a37af3f44b7d151588c2e07f91311d7700f6e3d5e89ba67eef3c43a45b2bf1	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_12	train	12	332	479	147	f235519a6999977e4798c7fa046868ad89719183e14b653eea0732ee2bbbbb53	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_13	train	13	480	664	184	9f28e64c60521e24580c327226416a57f158fdb24aec0f7660250d39383555db	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_14	train	14	665	795	130	fabb9ebbd321c52287406f421ac4529c3352299790ec0ccb11ae37fb1954bcef	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_15	train	15	796	1103	307	f9c04e6ab178f632693630a54e45e26ab3c0ab3a5d781ce8ce45d38be1c0700e	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_16	train	16	1104	1254	150	dbfd9625d5048f53dd591cd9aa1ebf27cb72b9a0c1b11e677dedfc8ad62d8d30	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_17	train	17	1255	1387	132	25ff2bba99fe6206ad6240d0b5a8da3904ec0b8e55fb9ae63b7ce7e33a8ed143	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_18	train	18	1388	1503	115	4f15383d038c9fc1b9512f025670219bbd271a8447f43fd5f9090a9fd128bcab	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1360	1360_19	train	19	1504	1662	158	164140d52260e77fc35d508a4a342c5efc05d8c795d62a5a3a61d8d4f1791487	1b1b9201d8afb81ce84392568c7c39766152edaea0fd113266107b21d3bdeab5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1361	1361_10	train	10	0	114	114	9462fb2cf53413618651d5b7529fe29543f01af2bcd01ee2cef035bb625ce4d5	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1361	1361_11	train	11	115	292	177	158500db74037e3888969a887a0cc41c9bda774e252d79b410cb50cc518ff807	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1361	1361_12	train	12	293	446	153	ff058cb7219e3dd712e67d15f74b9b0b5eace5bf6ca55a803438eae16f22746a	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1361	1361_13	train	13	447	551	104	41a9c96a019d793c4b5f14d5468ef6d72b8e547fcc9812587b3a420bfdb4d69a	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1361	1361_14	train	14	552	678	126	c2e97f1e2d26b8ee7c32e217c02ef4c76f663c4af4cf47f203fd026da758029c	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1361	1361_15	train	15	679	877	198	2d6e1e5065240246bf8d2f06151813ad41946c78ed2ffb27b3a04079683b7ab7	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1361	1361_16	train	16	878	1049	171	a6f3097bef0de347bb35a31813e8328c1ed59f18be61fa1a51f1e62d009568b3	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1361	1361_17	train	17	1050	1082	32	6dab649d4d78e0bfdb8d7fdfc1edcd7548f8a40650b18162302756b1d29f7f53	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1361	1361_18	train	18	1083	1210	127	aa333d7b954fb495a68f7739fd84d3d2c5b8c2ca3e19ad351b1fc74f3ad80710	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1361	1361_19	train	19	1211	1383	172	9d1d0b7ce5257109f42254d4ee12ee4a5882fb11a059223b8aee2cfd2982ceab	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1362	1362_7	val	7	0	148	148	dbc4c83a4bca86d7eebec98be9d1b51ea784fc9de7bdc0d7b2cb4d869ba88d0c	897538c6635faa4e3dfc7ac0f0c7b65a3bf9f0d57c5fe3a6e9cd2d15216d5d29	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1362	1362_8	val	8	149	377	228	60cc363001647ed0cb12a9dad2b35aea685c8b6156f3139c23277a4ffc2f343c	897538c6635faa4e3dfc7ac0f0c7b65a3bf9f0d57c5fe3a6e9cd2d15216d5d29	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1362	1362_9	val	9	378	415	37	6a706efda97185e3fad74492b13dd982b5c90c3319a8e77a6758d71ad3a5c8f8	897538c6635faa4e3dfc7ac0f0c7b65a3bf9f0d57c5fe3a6e9cd2d15216d5d29	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1362	1362_10	val	10	416	576	160	c52e7ff93dfa8876118121da4c4fb98bc260215032b9468e06053d1bc62c1d68	897538c6635faa4e3dfc7ac0f0c7b65a3bf9f0d57c5fe3a6e9cd2d15216d5d29	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1362	1362_11	val	11	577	773	196	b647a85ddc8c902b9ffcf0a8e865478352faa544b7460887a00048a0206f0a73	897538c6635faa4e3dfc7ac0f0c7b65a3bf9f0d57c5fe3a6e9cd2d15216d5d29	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1362	1362_12	val	12	774	957	183	6e10a5520a3a0bd1c800a1a9c9a0f3c79c3aa92762a0755b99f434f166ab5e1b	897538c6635faa4e3dfc7ac0f0c7b65a3bf9f0d57c5fe3a6e9cd2d15216d5d29	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1362	1362_13	val	13	958	1241	283	67465dd16f6b2afc8a1728ff77691cb5a8e9853befc35b4135074b35ccdd5b1b	897538c6635faa4e3dfc7ac0f0c7b65a3bf9f0d57c5fe3a6e9cd2d15216d5d29	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1363	1363_8	train	8	0	244	244	78bd38b4582ffeddab5f1e9a6e7683ce89f72bd45846754cf23106d564165baa	70a2b335e2a9f4ca33339ba282052ad278b0701ffdae48c38720cec2d328c37b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1363	1363_9	train	9	245	353	108	dc58076d1d4a3b7752374d83075dfd84dc1b6cf4cb36f1b895f0a609b85f9b55	70a2b335e2a9f4ca33339ba282052ad278b0701ffdae48c38720cec2d328c37b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1363	1363_10	train	10	354	553	199	187db684f8fe1b8be8818ea74b3afa54cce3a7870dd39b3816aaf215e471f9f4	70a2b335e2a9f4ca33339ba282052ad278b0701ffdae48c38720cec2d328c37b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1363	1363_11	train	11	554	739	185	75d9a629ffe1e2bff1df8b5929ab2c857e0c85d7429000e2a8dc4576f31a2d8e	70a2b335e2a9f4ca33339ba282052ad278b0701ffdae48c38720cec2d328c37b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1363	1363_12	train	12	740	947	207	85e8892ebfaa199641cd0b57f8ffba4bc33fe6702fcac1712b962e1a31f96ea0	70a2b335e2a9f4ca33339ba282052ad278b0701ffdae48c38720cec2d328c37b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1363	1363_13	train	13	948	1196	248	fdeccf1c1fb75b9a931b89b491ff08596e3f05173b0ef8ee5e3a5ce0cc711f72	70a2b335e2a9f4ca33339ba282052ad278b0701ffdae48c38720cec2d328c37b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1363	1363_14	train	14	1197	1436	239	cca053ad440d0d09a09981cedbb7c701b355cdd5dab99ef530915b69555f3948	70a2b335e2a9f4ca33339ba282052ad278b0701ffdae48c38720cec2d328c37b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1363	1363_15	train	15	1437	1596	159	cd27b95b3734d523426dd6e2ef5bdb19d8ce84637ad4f1bd6184a091f3113c52	70a2b335e2a9f4ca33339ba282052ad278b0701ffdae48c38720cec2d328c37b	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1364	1364_8	train	8	0	195	195	279fedca6ab165874518f4daa6c0d8b5e8c6da991cddd2dbb2e89bcbd498d1b9	dfc45073fcc9237fab10272704ef57c9c8c600048798cc2617682b988e791e85	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1364	1364_9	train	9	196	301	105	2be7f46fc4d7e44845f70c3f1e3d095cf051879eedf081a408a8858fdf3a1dc2	dfc45073fcc9237fab10272704ef57c9c8c600048798cc2617682b988e791e85	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1364	1364_10	train	10	302	527	225	419e8ad7eb27de58c68ba79e36d13c98dcc3e65111e4b3ea3fcd46499f774254	dfc45073fcc9237fab10272704ef57c9c8c600048798cc2617682b988e791e85	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1364	1364_11	train	11	528	604	76	7f1015ff17b80e0efed12f75fcfb31b781ac11687c8ce8c2832ff31b3f37a2e4	dfc45073fcc9237fab10272704ef57c9c8c600048798cc2617682b988e791e85	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1364	1364_12	train	12	605	829	224	8d5c0c03f19154316e12a123c4c7c2d92833a6bb617d2e3af75e836e6e6314e1	dfc45073fcc9237fab10272704ef57c9c8c600048798cc2617682b988e791e85	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1364	1364_13	train	13	830	1027	197	d45a8f6d9561beba29464f79f2d04ee8ede74f33796a06b99164b27ac87e727a	dfc45073fcc9237fab10272704ef57c9c8c600048798cc2617682b988e791e85	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1364	1364_14	train	14	1028	1152	124	50884055ef2446415e69aa2d85946bcd53910213f3d02c485e672010acc99700	dfc45073fcc9237fab10272704ef57c9c8c600048798cc2617682b988e791e85	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1364	1364_15	train	15	1153	1374	221	7894b911eeb468e3fdf371ae88ae1de96e3c8d302045d6078a238ad54d176b85	dfc45073fcc9237fab10272704ef57c9c8c600048798cc2617682b988e791e85	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1365	1365_6	test	6	0	176	176	532b90c9b1953c39d4dfb172a3a1f1f61c671485f5e6037321a2dcb8fc607d14	4c573c939250b79dbd7628bc6f71dc2c411cf7ed80806818bbf1c6e15748edb9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1365	1365_7	test	7	177	358	181	2fc4bf68c9cb4336643c9ee7d774680dffd8b5fbff8d24bae1693b1a6fea0bc5	4c573c939250b79dbd7628bc6f71dc2c411cf7ed80806818bbf1c6e15748edb9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1365	1365_8	test	8	359	516	157	4a6227cd415279cc25c97efc98ca4f5cf2196089bc9bcdddd84597bd1edb60c5	4c573c939250b79dbd7628bc6f71dc2c411cf7ed80806818bbf1c6e15748edb9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1365	1365_9	test	9	517	723	206	c0b69e9bcecaba05b304063ebd1d0f2352d667e713ac22250cff96acd2cd0a54	4c573c939250b79dbd7628bc6f71dc2c411cf7ed80806818bbf1c6e15748edb9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1365	1365_10	test	10	724	969	245	4792878cab61e1089af8353a45cf08983df5ec8cfc5e2eeb50c744584f723ada	4c573c939250b79dbd7628bc6f71dc2c411cf7ed80806818bbf1c6e15748edb9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1365	1365_11	test	11	970	1139	169	a14e279247c7530596bd79866dedf76b40ac87663b8a71fb08337754fb0638c8	4c573c939250b79dbd7628bc6f71dc2c411cf7ed80806818bbf1c6e15748edb9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1366	1366_8	train	8	0	168	168	d89a46f22da7fdcd01e980f5123f4c9e0469aeb091104e4dfe5c06428fada06c	9c39966393f73bb67c8caf60c71f7613a3cf0d09e8dfc7d0bd435df0ad2d7b18	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1366	1366_9	train	9	169	455	286	a2c3bb2f7776f0d98fa1a253fdb939dbe4dc4f6071acd3f5e47e199b4848c93a	9c39966393f73bb67c8caf60c71f7613a3cf0d09e8dfc7d0bd435df0ad2d7b18	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1366	1366_10	train	10	456	839	383	be58a59a71c16fea60eb9e748b4713cbecf6c8919cbe077954411173f5e2ae3a	9c39966393f73bb67c8caf60c71f7613a3cf0d09e8dfc7d0bd435df0ad2d7b18	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1366	1366_11	train	11	840	1118	278	02ea843766bb6e01b09aca84b457950b89afc13a2d38d6d10135c79ab68a2c68	9c39966393f73bb67c8caf60c71f7613a3cf0d09e8dfc7d0bd435df0ad2d7b18	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1366	1366_12	train	12	1119	1281	162	6110ad21d2eb3cd19cca271620009d8fca1788252426ef97cb48aa89148e150f	9c39966393f73bb67c8caf60c71f7613a3cf0d09e8dfc7d0bd435df0ad2d7b18	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1366	1366_13	train	13	1282	1448	166	bd285901692e553f66d725dade234517f0ec68f3034d23f56771a1dda1ec938c	9c39966393f73bb67c8caf60c71f7613a3cf0d09e8dfc7d0bd435df0ad2d7b18	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1366	1366_14	train	14	1449	1537	88	95ade4869f06343f52ab23a4104814976d6e1dd2beb6f8611d07a01d22dcdae7	9c39966393f73bb67c8caf60c71f7613a3cf0d09e8dfc7d0bd435df0ad2d7b18	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1366	1366_15	train	15	1538	1684	146	51070804681ad84ac9b17157939ec4e92ca4846da87bf91f05028c1b87264017	9c39966393f73bb67c8caf60c71f7613a3cf0d09e8dfc7d0bd435df0ad2d7b18	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1367	1367_10	train	10	0	337	337	4728c21e4a4b9f1339b208cf9b75aedd20c916ed1ca5493e3fcefbdc9fc3cee6	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1367	1367_11	train	11	338	599	261	0ab497f19eb5c28871b04a2e3f63d0b2b3996d640d2e2e8b0b3e238fd140cdb0	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1367	1367_12	train	12	600	721	121	a4ef5dec31e9d7c3b98db988700977a5175248725cee5b749439e7573fba2794	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1367	1367_13	train	13	722	1013	291	19ef58c5754e2f7262f5342aaa9ed7d24ce3de82b00630adc89161f9f77c3af7	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1367	1367_14	train	14	1014	1125	111	fa49524a81b834ad83e5112218ef62c21ccc2c6aaf719f0abafa68398507c901	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
