doc_id	split	source_file	provider	candidate_rank	candidate_title	candidate_doi	candidate_year	candidate_venue	candidate_oa_status	candidate_licenses	abstract_support	support_reason	query_used
1464	train	0text1464.txt	crossref	9	In-Depth Site-Specific OGlycosylation Analysis of Glycoproteins and Endogenous Peptides in Cerebrospinal Fluid (CSF) from Healthy Individuals, Mild Cognitive Impairment (MCI), and Alzheimers Disease (AD) Patients	10.1021/acschembio.1c00932.s007					unknown	crossref_no_abstract_available	"""Introduction We examined longitudinal cerebrospinal fluid (CSF) Alzheimer's disease (AD) biomarker changes among cognitively normal individuals with 10.7 years follow-up, on average"""
1464	train	0text1464.txt	crossref	10	In-Depth Site-Specific OGlycosylation Analysis of Glycoproteins and Endogenous Peptides in Cerebrospinal Fluid (CSF) from Healthy Individuals, Mild Cognitive Impairment (MCI), and Alzheimers Disease (AD) Patients	10.1021/acschembio.1c00932.s006					unknown	crossref_no_abstract_available	"""Introduction We examined longitudinal cerebrospinal fluid (CSF) Alzheimer's disease (AD) biomarker changes among cognitively normal individuals with 10.7"""
1464	train	0text1464.txt	crossref	11	In-Depth Site-Specific OGlycosylation Analysis of Glycoproteins and Endogenous Peptides in Cerebrospinal Fluid (CSF) from Healthy Individuals, Mild Cognitive Impairment (MCI), and Alzheimers Disease (AD) Patients	10.1021/acschembio.1c00932.s004					unknown	crossref_no_abstract_available	"""Introduction We examined longitudinal cerebrospinal fluid (CSF) Alzheimer's disease (AD) biomarker changes among cognitively normal individuals with 10.7"""
1464	train	0text1464.txt	crossref	12	In-Depth Site-Specific OGlycosylation Analysis of Glycoproteins and Endogenous Peptides in Cerebrospinal Fluid (CSF) from Healthy Individuals, Mild Cognitive Impairment (MCI), and Alzheimers Disease (AD) Patients	10.1021/acschembio.1c00932.s002					unknown	crossref_no_abstract_available	"""Introduction We examined longitudinal cerebrospinal fluid (CSF) Alzheimer's disease (AD) biomarker changes among cognitively normal individuals with 10.7"""
1464	train	0text1464.txt	crossref	13	Methamphetamine-induced cognitive impairment: Evaluation of amyloid beta 40 and phosphorylated tau protein 217 in male users	10.1016/j.bbr.2025.115701	2025	Behavioural Brain Research		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	unknown	crossref_no_abstract_available	"""from normal cognition to mild cognitive impairment (MCI). Amyloid beta (A beta)(42)/A beta(40), phosphorylated tau(181) (p-tau(181)), and total"""
1464	train	0text1464.txt	crossref	14	Orderings of biomarker changes for Alzheimer disease in cognitively normal individuals from 18 to 101 years of age	10.1002/alz.043187	2020	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""Introduction We examined longitudinal cerebrospinal fluid (CSF) Alzheimer's disease (AD) biomarker changes among cognitively normal individuals with 10.7 years follow-up, on average. Methods Analyses included 278 participants (M age = 57.5"""
1464	train	0text1464.txt	crossref	15	"Review for ""Locating longitudinal study participants 10 years after last contact: Contemporary approaches to sample retention"""	10.1002/jcop.22932/v1/review2	2022				unknown	crossref_no_abstract_available	beta biomarker apoe epsilon greater increases longitudinal changes normal years participants progressed
1464	train	0text1464.txt	crossref	16	"Review for ""Locating longitudinal study participants 10 years after last contact: Contemporary approaches to sample retention"""	10.1002/jcop.22932/v2/review2	2022				unknown	crossref_no_abstract_available	beta biomarker apoe epsilon greater increases longitudinal changes normal years participants progressed
1464	train	0text1464.txt	crossref	17	"Review for ""Locating longitudinal study participants 10 years after last contact: Contemporary approaches to sample retention"""	10.1002/jcop.22932/v1/review1	2022				unknown	crossref_no_abstract_available	beta biomarker apoe epsilon greater increases longitudinal changes normal years participants progressed
1464	train	0text1464.txt	crossref	18	"Review for ""Locating longitudinal study participants 10 years after last contact: Contemporary approaches to sample retention"""	10.1002/jcop.22932/v2/review1	2022				unknown	crossref_no_abstract_available	beta biomarker apoe epsilon greater increases longitudinal changes normal years participants progressed
1464	train	0text1464.txt	crossref	19	Single-Molecule Array Analysis to Determine the Effects of −80°C Storage on the Concentrations of Amyloid Beta 40 and 42, Total Tau, and Phosphorylated Tau 181 in Plasma	10.2139/ssrn.5182481					unknown	crossref_no_abstract_available	"""from normal cognition to mild cognitive impairment (MCI). Amyloid beta (A beta)(42)/A beta(40), phosphorylated tau(181) (p-tau(181)), and total"""
1467	train	0text1467.txt	crossref	1	Alzheimer's disease (AD) like pathology following developmental lead exposure in primates and the role of aging in AD-related genes regulation in rodents and primates	10.23860/diss-2236					unknown	crossref_no_abstract_available	"""Introduction Despite increasing evidence of a role of rare genetic variation in the risk of Alzheimer's disease (AD), limited attention has been paid to its contribution to AD-related biomarker traits indicative of AD-relevant pathophysiolo"""
1467	train	0text1467.txt	crossref	2	"Decision letter for ""The combination of whole‐exome sequencing and copy number variation sequencing enables the diagnosis of rare neurological disorders"""	10.1111/cge.13548/v3/decision1	2019				unknown	crossref_no_abstract_available	rare variation whole exome gene novel role alzheimer contribution related biomarker traits
1467	train	0text1467.txt	crossref	3	Effect of Genetic Variation in LRRTM3 on Risk of Alzheimer Disease	10.1001/archneurol.2011.2463	2012	Archives of Neurology			unknown	crossref_no_abstract_available	"""Introduction Despite increasing evidence of a role of rare genetic variation in the risk of Alzheimer's disease (AD)"""
1467	train	0text1467.txt	crossref	4	Effects of CX3CR1 and Fractalkine Chemokines in Amyloid Beta Clearance and p-Tau Accumulation in Alzheimer,s Disease (AD) Rodent Models: Is Fractalkine a Systemic Biomarker for AD?	10.2174/1567205013666151116125714	2016	Current Alzheimer Research			unknown	crossref_no_abstract_available	"""Introduction Despite increasing evidence of a role of rare genetic variation in the risk of Alzheimer's disease (AD), limited attention has been paid to its contribution to AD-related biomarker traits indicative of AD-relevant pathophysiolo"""
1467	train	0text1467.txt	crossref	5	Exome‐wide rare variant analysis of Alzheimer’s disease biomarkers: The EMIF‐AD multimodal biomarker discovery study	10.1002/alz.050410	2021	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor|http://doi.wiley.com/10.1002/tdm_license_1.1	unknown	crossref_no_abstract_available	"""indicative of AD-relevant pathophysiological processes. Methods We performed whole-exome gene-based rare-variant association studies (RVASs) of 17 AD-related traits"""
1467	train	0text1467.txt	crossref	6	FUS mutation is probably the most common pathogenic gene for JALS, especially sporadic JALS	10.1016/j.neurol.2020.06.010	2021	Revue Neurologique		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	"""from ADNI (n = 808). Results Mutation screening revealed a novel probably pathogenic mutation (PSEN1 p.Leu232Phe). Gene-based RVAS"""
1467	train	0text1467.txt	crossref	7	Figure 1—figure supplement 1. Genome-wide linkage and whole-exome sequencing analyses.	10.7554/elife.32340.003					unknown	crossref_no_abstract_available	"""indicative of AD-relevant pathophysiological processes. Methods We performed whole-exome gene-based rare-variant association studies (RVASs) of 17 AD-related traits"""
1467	train	0text1467.txt	crossref	8	Functional Role of Alzheimer Risk Loci in Disease Progression	10.58445/rars.3192				https://creativecommons.org/licenses/by-nc-nd/4.0	unknown	crossref_no_abstract_available	"""Introduction Despite increasing evidence of a role of rare genetic variation in the risk of Alzheimer's disease (AD)"""
1467	train	0text1467.txt	crossref	9	Intersection analysis and rare variant association studies	10.1201/9781315154770-21	2017	Computational Exome and Genome Analysis			unknown	crossref_no_abstract_available	"""indicative of AD-relevant pathophysiological processes. Methods We performed whole-exome gene-based rare-variant association studies (RVASs) of 17 AD-related traits"""
1467	train	0text1467.txt	crossref	10	Investigating the Trafficking of SorLA, an Alzheimer's Disease Risk Protein, and Its Role in AD Progression	10.14711/thesis-hdl152393					unknown	crossref_no_abstract_available	"""Introduction Despite increasing evidence of a role of rare genetic variation in the risk of Alzheimer's disease (AD), limited attention has been paid to its contribution to AD-related biomarker traits indicative of AD-relevant pathophysiolo"""
1467	train	0text1467.txt	crossref	11	Lessons from Alzheimer's Disease (AD) Clinical Trials: Instead of “A-Drug”, AD-D prevention to Avert AD	10.2174/156720501604190424114752	2019	Current Alzheimer Research		https://creativecommons.org/licenses/by/4.0/legalcode	unknown	crossref_no_abstract_available	"""Introduction Despite increasing evidence of a role of rare genetic variation in the risk of Alzheimer's disease (AD), limited attention has been paid to its contribution to AD-related biomarker traits indicative of AD-relevant pathophysiolo"""
1467	train	0text1467.txt	crossref	12	P1‐057: Novel, probably pathogenic PSEN1 mutation (L232P) in a korean Alzheimer's disease patient	10.1016/j.jalz.2015.06.254	2015	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""from ADNI (n = 808). Results Mutation screening revealed a novel probably pathogenic mutation (PSEN1 p.Leu232Phe). Gene-based RVAS"""
1467	train	0text1467.txt	crossref	13	P2‐018: Novel, probably pathogenic PSEN1 mutation (G209A) in a korean Alzheimer's disease patient	10.1016/j.jalz.2015.06.554	2015	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""from ADNI (n = 808). Results Mutation screening revealed a novel probably pathogenic mutation (PSEN1 p.Leu232Phe). Gene-based RVAS"""
1467	train	0text1467.txt	crossref	14	Perceived Threat of Alzheimer Disease (AD)	10.1097/wad.0b013e31813e6683	2007	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Introduction Despite increasing evidence of a role of rare genetic variation in the risk of Alzheimer's disease (AD), limited attention has been paid to its contribution to AD-related biomarker traits indicative of AD-relevant pathophysiolo"""
1467	train	0text1467.txt	crossref	15	Prion protein gene M232R variation is probably an uncommon polymorphism rather than a pathogenic mutation	10.1093/brain/awr294	2012	Brain			unknown	crossref_no_abstract_available	"""from ADNI (n = 808). Results Mutation screening revealed a novel probably pathogenic mutation (PSEN1 p.Leu232Phe). Gene-based RVAS"""
1467	train	0text1467.txt	crossref	16	"Review for ""The combination of whole‐exome sequencing and copy number variation sequencing enables the diagnosis of rare neurological disorders"""	10.1111/cge.13548/v1/review1	2019				unknown	crossref_no_abstract_available	rare variation whole exome gene novel role alzheimer contribution related biomarker traits
1467	train	0text1467.txt	crossref	17	"Review for ""The combination of whole‐exome sequencing and copy number variation sequencing enables the diagnosis of rare neurological disorders"""	10.1111/cge.13548/v1/review2	2019				unknown	crossref_no_abstract_available	rare variation whole exome gene novel role alzheimer contribution related biomarker traits
1467	train	0text1467.txt	crossref	18	"Review for ""The combination of whole‐exome sequencing and copy number variation sequencing enables the diagnosis of rare neurological disorders"""	10.1111/cge.13548/v2/review1	2019				unknown	crossref_no_abstract_available	rare variation whole exome gene novel role alzheimer contribution related biomarker traits
1467	train	0text1467.txt	crossref	19	"Review for ""The combination of whole‐exome sequencing and copy number variation sequencing enables the diagnosis of rare neurological disorders"""	10.1111/cge.13548/v1/review3	2019				unknown	crossref_no_abstract_available	rare variation whole exome gene novel role alzheimer contribution related biomarker traits
1467	train	0text1467.txt	crossref	20	STATISTICAL METHODS FOR RARE AND COMMON VARIANT ASSOCIATION STUDIES	10.37099/mtu.dc.etd-restricted/103					unknown	crossref_no_abstract_available	"""indicative of AD-relevant pathophysiological processes. Methods We performed whole-exome gene-based rare-variant association studies (RVASs) of 17 AD-related traits"""
1472	train	0text1472.txt	crossref	1		10.7287/peerj.preprints.27309v1/supp-3		Supplemental Information 3: FASTA sequences for the 48 isolated microsatellite repeats included in the manuscript, from which a subset were used in this study			unknown	crossref_no_abstract_available	"""were assessed. Methods Twenty seven MS patients were included in this prospective study. IR-UTE, FLAIR, and MPRAGE sequences"""
1472	train	0text1472.txt	crossref	2		10.7287/peerj.preprints.27309/supp-3		Supplemental Information 3: FASTA sequences for the 48 isolated microsatellite repeats included in the manuscript, from which a subset were used in this study			unknown	crossref_no_abstract_available	"""were assessed. Methods Twenty seven MS patients were included in this prospective study. IR-UTE, FLAIR, and MPRAGE sequences"""
1472	train	0text1472.txt	crossref	3	Accelerometer-assessed light-intensity physical activity and mortality among those with mobility limitations	10.1016/j.dhjo.2017.08.007	2018	Disability and Health Journal		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	lesions coeff disability mprage correlations biomarkers sivs assessed edss signal intensity variations
1472	train	0text1472.txt	crossref	4	Correlation Between Disability Measure and Black Hole (T1 Hypointense Lesion) Lesion Load in Brain Magnetic Resonance Imaging (MRI) of Patients With Multiple Sclerosis (MS): Protocol for a Systematic Review	10.21203/rs.3.rs-194103/v1				https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies dealt with the signal intensity variations (SIVs) of MS lesions. In this study, the SIVs of MS lesion"""
1472	train	0text1472.txt	crossref	5	Correlation Between Disability Measure and Black Hole (T1 Hypointense Lesion) Lesion Load in Brain Magnetic Resonance Imaging (MRI) of Patients With Multiple Sclerosis (MS): Protocol for a Systematic Review	10.21203/rs.3.rs-194103/v2				https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies dealt with the signal intensity variations (SIVs) of MS lesions. In this study, the SIVs of MS lesion"""
1472	train	0text1472.txt	crossref	6	Delve into Multiple Sclerosis (MS) lesion exploration: A modified attention U-Net for MS lesion segmentation in Brain MRI	10.1016/j.compbiomed.2022.105402	2022	Computers in Biology and Medicine		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies dealt with the signal intensity variations (SIVs) of MS lesions. In this study, the SIVs of MS lesion"""
1472	train	0text1472.txt	crossref	7	Diagnosis of Multiple Sclerosis	10.1007/978-3-540-71372-2_8		MRI Atlas of MS Lesions			unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies dealt with the signal intensity variations (SIVs) of MS lesions"""
1472	train	0text1472.txt	crossref	8	EDSS (Kurtzke Expanded Disability Status Score)	10.1007/978-3-540-29678-2_2889	2009	Encyclopedia of Neuroscience		https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	unknown	crossref_no_abstract_available	lesions coeff disability mprage correlations biomarkers sivs assessed edss signal intensity variations
1472	train	0text1472.txt	crossref	9	Effect of Fingolimod 0.5 mg/day vs Placebo on Two Newly Developed Expanded Disability Status Scale (EDSS) Subscales for Relapsing-remitting MS Patients: EDSS Factor Analysis	10.26226/morressier.59a3edacd462b8028d895702					unknown	crossref_no_abstract_available	lesions coeff disability mprage correlations biomarkers sivs assessed edss signal intensity variations
1472	train	0text1472.txt	crossref	10	Figure 2: Qualitative and quantitative shell characters included in the study were assessed on the basis of the shell apertural view.	10.7717/peerj.3981/fig-2					unknown	crossref_no_abstract_available	"""were assessed. Methods Twenty seven MS patients were included in this prospective study. IR-UTE, FLAIR, and MPRAGE sequences"""
1472	train	0text1472.txt	crossref	11	Gadolinium Enhancing Lesions in Multiple Sclerosis	10.1007/978-3-540-71372-2_3		MRI Atlas of MS Lesions			unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies dealt with the signal intensity variations (SIVs) of MS lesions"""
1472	train	0text1472.txt	crossref	12	Multiple Sclerosis and Brain Atrophy	10.1007/978-3-540-71372-2_5		MRI Atlas of MS Lesions			unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies dealt with the signal intensity variations (SIVs) of MS lesions"""
1472	train	0text1472.txt	crossref	13	Multiple Sclerosis: MRI and Other Imaging Approaches in MS	10.1093/med/9780199937837.003.0082	2017	Oxford Medicine Online			unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies"""
1472	train	0text1472.txt	crossref	14	Quantification of MS lesion evolution in a serial MRI study	10.3109/9780203212974-18	2001	Multiple Sclerosis			unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies dealt with the signal intensity variations (SIVs) of MS lesions"""
1472	train	0text1472.txt	crossref	15	Quantification of MS lesion evolution in a serial MRI study	10.4324/9780203212974_chapter_10		MULTIPLE SCLEROSIS			unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies dealt with the signal intensity variations (SIVs) of MS lesions. In this study, the SIVs of MS lesion"""
1472	train	0text1472.txt	crossref	16	Supplemental Information 1: Voucher information for GenBank COI sequences that were downloaded and included in the present study	10.7717/peerj.14948/supp-1					unknown	crossref_no_abstract_available	"""were assessed. Methods Twenty seven MS patients were included in this prospective study. IR-UTE, FLAIR, and MPRAGE sequences"""
1472	train	0text1472.txt	crossref	17	Symptom-Level Disability Status Assessed with an Electronic Unsupervised Patient-Reported Expanded Disability Status Scale (ePR-EDSS) in Multiple Sclerosis Patients—The Example of Croatia	10.3390/jcm11144081	2022	Journal of Clinical Medicine		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	lesions coeff disability mprage correlations biomarkers sivs assessed edss signal intensity variations
1472	train	0text1472.txt	crossref	18	Table 1: List of methods to assess aspects of credibility that were included in the survey (derived from our previous interview study).	10.7717/peerj.20502/table-1					unknown	crossref_no_abstract_available	"""were assessed. Methods Twenty seven MS patients were included in this prospective study. IR-UTE, FLAIR, and MPRAGE sequences"""
1472	train	0text1472.txt	crossref	19	The impact of intensity variations in T1-hypointense lesions on clinical correlations in multiple sclerosis	10.1177/1352458511402113	2011	Multiple Sclerosis Journal		https://journals.sagepub.com/page/policies/text-and-data-mining-license	unknown	crossref_no_abstract_available	lesions coeff disability mprage correlations biomarkers sivs assessed edss signal intensity variations
1472	train	0text1472.txt	crossref	20	The signal intensity variation of multiple sclerosis (MS) lesions on magnetic resonance imaging (MRI) as a potential biomarker for patients’ disability: A feasibility study	10.3389/fnins.2023.1145251	2023	Frontiers in Neuroscience		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""Introduction Although many lesion-based MRI biomarkers in multiple sclerosis (MS) patients were investigated, none of the previous studies dealt with the signal intensity variations (SIVs) of MS lesions"""
1498	test	0text1498.txt	crossref	1		10.52044/hfsp.lt004532005-c.pc.gr.165037					unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the brain"""
1498	test	0text1498.txt	crossref	2	Author response image 1. Detailed model-based connectivity analyses. Single spheres to EC quadrants across hemispheres.	10.7554/elife.06738.018					unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the brain. Research suggests differing functional roles between two EC subregions, the anterolateral EC (aLEC) and the p"""
1498	test	0text1498.txt	crossref	3	Distinct developmental patterns in the expression of transient, persistent, and resurgent Na+ currents in entorhinal cortex layer-II neurons	10.1016/j.brainres.2012.04.049	2012	Brain Research		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the brain"""
1498	test	0text1498.txt	crossref	4	Erratum for Gomez-Isla et al., Profound Loss of Layer II Entorhinal Cortex Neurons Occurs in Very Mild Alzheimer’s Disease	10.1523/jneurosci.17-14-j0001.1997	1997	The Journal of Neuroscience		https://creativecommons.org/licenses/by-nc-sa/4.0/	unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the brain"""
1498	test	0text1498.txt	crossref	5	Figure 1. Functional connectivity (FC) of the different entorhinal seeds in healthy young adult (YA) participants.	10.7554/elife.49132.005					unknown	crossref_no_abstract_available	"""EC (aLEC) and the posteromedial EC (pMEC). Methods We use joint label fusion to obtain aLEC and pMEC"""
1498	test	0text1498.txt	crossref	6	Figure 1—figure supplement 1. Functional connectivity (FC) of the different entorhinal seeds in older adult (OA) participants.	10.7554/elife.49132.006					unknown	crossref_no_abstract_available	"""EC (aLEC) and the posteromedial EC (pMEC). Methods We use joint label fusion to obtain aLEC and pMEC"""
1498	test	0text1498.txt	crossref	7	Figure 1—figure supplement 2. Functional encrichment analysis and tissue distribution of the EC-enriched lncRNAs.	10.7554/elife.40470.005					unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the brain. Research suggests differing functional roles between two EC subregions, the anterolateral EC (aLEC) and the p"""
1498	test	0text1498.txt	crossref	8	Figure 2. Tau preferentially deposits within regions of functional connectivity (FC) with entorhinal cortex.	10.7554/elife.49132.008					unknown	crossref_no_abstract_available	alec thickness pmec cognitive cortical associations status also biomarker introduction loss entorhinal
1498	test	0text1498.txt	crossref	9	Figure 2—figure supplement 3. Signal-to-noise ratios (SNRs) in the alEC and pmEC.	10.7554/elife.06738.009					unknown	crossref_no_abstract_available	"""EC (aLEC) and the posteromedial EC (pMEC). Methods We use joint label fusion to obtain aLEC and pMEC"""
1498	test	0text1498.txt	crossref	10	Figure 2—source data 4. Z-value differences quantifying the difference in temporal and spatial mapping in alEC and pmEC as shown in panel E.	10.7554/elife.45333.013					unknown	crossref_no_abstract_available	"""EC (aLEC) and the posteromedial EC (pMEC). Methods We use joint label fusion to obtain aLEC and pMEC"""
1498	test	0text1498.txt	crossref	11	Figure 3—figure supplement 5. Pattern similarity structure across pair-wise comparisons of trials for entorhinal ROIs.	10.7554/elife.17089.018					unknown	crossref_no_abstract_available	"""EC (aLEC) and the posteromedial EC (pMEC). Methods We use joint label fusion to obtain aLEC and pMEC"""
1498	test	0text1498.txt	crossref	12	Figure 4—figure supplement 1. Functional connectivity gradients in the subiculum related to EC subregions (A) and PRC/PHC seeds (B) for Experiment 2.	10.7554/elife.06426.010					unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the brain. Research suggests differing functional roles between two EC subregions, the anterolateral EC (aLEC) and the p"""
1498	test	0text1498.txt	crossref	13	IC‐P‐040: Entorhinal cortical thickness, ApoE4 status, and cognitive decline in ADNI participants	10.1016/j.jalz.2015.06.060	2015	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	alec thickness pmec cognitive cortical associations status also biomarker introduction loss entorhinal
1498	test	0text1498.txt	crossref	14	Microdissection and culturing of adult lateral entorhinal cortex layer II neurons from APP/PS1 Alzheimer model mice	10.1101/2022.12.05.519179					unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the brain"""
1498	test	0text1498.txt	crossref	15	P1‐144: Entorhinal cortical thickness, ApoE‐e4 status, and cognitive decline in ADNI participants	10.1016/j.jalz.2015.06.342	2015	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	alec thickness pmec cognitive cortical associations status also biomarker introduction loss entorhinal
1498	test	0text1498.txt	crossref	16	P4–359: Entorhinal cortical thickness as a biomarker for preclinical Alzheimer's disease	10.1016/j.jalz.2013.08.193	2013	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	alec thickness pmec cognitive cortical associations status also biomarker introduction loss entorhinal
1498	test	0text1498.txt	crossref	17	Reelin-immunoreactive neurons in entorhinal cortex layer II selectively express intracellular amyloid in early Alzheimer's disease	10.1016/j.nbd.2016.05.012	2016	Neurobiology of Disease		https://www.elsevier.com/tdm/userlicense/1.0/|http://creativecommons.org/licenses/by-nc-nd/4.0/	unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the"""
1498	test	0text1498.txt	crossref	18	Supplementary file 4. Hypomethylated features in each EC subtype	10.7554/elife.36187.032					unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the brain. Research suggests differing functional roles between two EC subregions, the anterolateral EC (aLEC) and the p"""
1498	test	0text1498.txt	crossref	19	THE EARLY PRESENCE OF OXIDATIVE DNA DAMAGE IN THE LAYER II NEURONS OF ENTORHINAL CORTEX IN ALZHEIMER DISEASE	10.1097/00005072-199905000-00020	1999	Journal of Neuropathology and Experimental Neurology			unknown	crossref_no_abstract_available	"""Introduction Loss of entorhinal cortex (EC) layer II neurons represents the earliest Alzheimer's disease (AD) lesion in the brain"""
1500	val	0text1500.txt	crossref	1	2.029 COMPARISON OF PIB(−) LEWY BODY DEMENTIA, PIB(+) LEWY BODY DEMENTIA AND ALZHEIMER DISEASE: NEUROPSYCHIATRIC, [11C]PIB AND [18F]FDG PET FINDINGS	10.1016/s1353-8020(11)70462-x	2012	Parkinsonism &amp; Related Disorders		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Objective To determine whether the Alzheimer disease (AD) dementia conversion-related pattern (ADCRP) on [F-18]FDG PET can serve as a valid predictor for the development of AD dementia, the individual expression of the ADCRP (subject score)"""
1500	val	0text1500.txt	crossref	2	Comparing HMPAO-SPECT and FDG-PET in Alzheimer�s Disease	10.1159/000073168	2003	Advances in Biological Psychiatry			unknown	crossref_no_abstract_available	"""Objective To determine whether the Alzheimer disease (AD) dementia conversion-related pattern (ADCRP) on [F-18]FDG PET can serve as"""
1500	val	0text1500.txt	crossref	3	Defined Subject Activity Group	10.32388/hsbw2w	2020	Definitions			unknown	crossref_no_abstract_available	adcrp dementia score conversion subject defined biologically total group predictor development value
1500	val	0text1500.txt	crossref	4	Diagnosing Synucleinopathies: Will Parkinson’s Disease or Dementia with Lewy Bodies Become ‘Biologically’ Defined?	10.33590/emjneurol/fdro9946	2024	EMJ Neurology			unknown	crossref_no_abstract_available	adcrp dementia score conversion subject defined biologically total group predictor development value
1500	val	0text1500.txt	crossref	5	FDG PET and Differential Diagnosis of Dementia	10.1097/00002093-199505000-00004	1995	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Objective To determine whether the Alzheimer disease (AD) dementia conversion-related pattern (ADCRP) on [F-18]FDG PET can serve as"""
1500	val	0text1500.txt	crossref	6	Figure 2—figure supplement 1. Protein sequence alignment of Cxcr4a and Cxcr4b using Clustal omega.	10.7554/elife.33574.007					unknown	crossref_no_abstract_available	"""similar among the latter (all p > 0.1). Within the A+T+ group, the subject score of ADCRP was"""
1500	val	0text1500.txt	crossref	7	IC‐PL‐03: Topographical Markers of Alzheimer's Disease Progression: Can MRI and FDG‐PET Serve as Surrogate Outcomes in Clinical Trials of Disease Modifying Agents in Alzheimer's Disease?	10.1016/j.jalz.2011.05.2431	2011	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""Objective To determine whether the Alzheimer disease (AD) dementia conversion-related pattern (ADCRP) on [F-18]FDG PET can serve as a valid predictor for the development of AD dementia, the individual expression of the ADCRP (subject score)"""
